"SITE_ID","VISIT_NO","DATE_COL","SAMPLED","COM_IM","STAT_ID","QCCSCOND","COM_QCCS","STRMCOND","COM_COND","STRM_DO","COM_DO","STRMTEMP","COM_TEMP","TIME_COM","TEAM_ID","NAME_1","BIOMOR1","GEOMOR1","FORMS1","NAME_2","BIOMOR2","GEOMOR2","FORMS2","NAME_3","BIOMOR3","GEOMOR3","FORMS3","NAME_4","BIOMOR4","GEOMOR4","FORMS4","NAME_5","BIOMOR5","GEOMOR5","FORMS5","NAME_6","NAME_7","NAME_8","COM_CREW","TIME","YEAR" 
"WUTP99-0598",1,09/18/2002,"Yes"," ","X", ," ",239,"COND. = 239 US/CM.",8.8," ",6.4,"PH=7.3."," ","1","MIKE GEORGE"," ","Y","Y","DANIEL T. ENGLISH"," ","Y","Y","JOHN BAKER","Y"," ","Y","NORMAN MCKEE","Y"," ","Y"," "," "," "," "," "," "," "," ","12:00",2002 
"WUTP99-0602",1,07/17/2001,"Yes"," ","X", ," ",10,"ALTITUDE: 9600",6.7," ",9,"CONDUCTIVITY: 10"," ","1","MATTHEW HAMILTON"," ","Y"," ","BRANDON BOWEN"," ","Y"," ","NICOLE HILL","Y"," "," ","NICOLETTE KOFOL","Y"," "," "," "," "," "," "," "," "," "," ","10:00",2001 
"WUTP99-0604",1,07/12/2001,"Yes"," ","X", ," ",520,"ALTITUDE: 4700.",84.5," ",13.1,"CONDUCTIVITY: 520.","AM","1","MATTHEW HAMILTON"," ","Y"," ","BRANDON BOWEN"," ","Y"," ","NICOLE HILL","Y"," "," ","NICOLETTE KOFOL","Y"," "," "," "," "," "," "," "," "," "," ","9:15",2001 
"WUTP99-0605",1,09/18/2001,"Yes"," ","X", ," ", ,"ELEVATION 8000 FEET. CAL. 00; THEOR. 71%; ACTUAL 68%.",7.5," ",10.4," "," ","1","MATTHEW HAMILTON"," ","Y"," ","DANIEL T. ENGLISH"," ","Y"," ","WES KINNEY","Y"," "," ","JOHN BAKER","Y"," "," "," "," "," "," "," "," "," "," ","12:10",2001 
"WUTP99-0620",1,07/16/2001,"Yes"," ","X", ," ",50,"ALTITUDE:8000",66.2," ",14.2,"CONDUCTIVITY:50"," ","1","MATTHEW HAMILTON"," "," "," ","NICOLETTE KOFOL"," "," "," ","BRANDON BOWEN"," "," "," ","NICOLE HILL"," "," "," "," "," "," "," "," "," "," "," ","10:30",2001 
"WUTP99-0629",1,08/01/2001,"Yes"," ","X", ," ",400,"ALTITUDE: 4200",8," ",17.3,"CONDUCTIVITY: 400 uS"," ","1","MATTHEW HAMILTON"," ","Y"," ","NICOLETTE KOFOL","Y"," "," ","BRANDON BOWEN"," ","Y"," ","NICOLE HILL","Y"," "," "," "," "," "," "," "," "," "," ","8:30",2001 
"WUTP99-0664",1,09/26/2002,"Yes"," ","X", ," ",615,"COND = 615 US/CM",8.5," ",7.9,"PH= 7.9"," ","1","MIKE GEORGE"," ","Y","Y","DANIEL T. ENGLISH"," ","Y","Y","JOHN BAKER","Y"," ","Y","NORMAN MCKEE","Y"," ","Y"," "," "," "," "," "," "," "," ","9:30",2002 
"WUTP99-0665",1,09/30/2002,"Yes"," ","X", ," ",177,"COND = 177 US/CM",8.9," ",12,"PH = 8.9"," ","1","MIKE GEORGE"," ","Y","Y","DANIEL T. ENGLISH"," ","Y","Y","NORMAN MCKEE","Y"," ","Y","JOHN BAKER","Y"," ","Y"," "," "," "," "," "," "," "," ","15:30",2002 
"WUTP99-0668",1,08/25/2004,"Yes","CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP COORDINATES FROM DESIGN DATA SET.","X", ," ",217,"Collected insitu measurements of temp, cond, pH, DO with a YSI 600XL multimeter.",9.2," ",11.5,"CONDUCTIVITY (US/CM): 217","pH (SU): 8.29 su","8","RICHARD EVANS","Y","Y","Y","TOM JOHNSON"," ","Y","Y","SARA SPAULDING","Y","Y"," ","KARL HERMANN"," ","Y"," ","BILL SCHROEDER"," ","Y","Y"," "," "," ","BILL SCHROEDER - EMAP FIELD AUDIT.","10:15",2004 
"WUTP99-0670",1,09/29/2002,"Yes"," ","X", ," ",36.5,"COND. = 36.5 US/CM.",8.6," ",13.1,"PH = 8.2"," ","1","MIKE GEORGE"," ","Y","Y","DANIEL T. ENGLISH"," ","Y","Y","JOHN BAKER","Y"," ","Y","NORMAN MCKEE","Y"," ","Y","RICHARD L. DENTON","Y","Y"," "," "," "," ","RICHARD L. DENTON - UDEQ.","12:00",2002 
"WUTP99-0677",1,10/02/2002,"Yes"," ","X", ," ",1404,"COND. = 1404 US/CM2.",9.2," ",10.5,"PH= 8.0."," ","1","MIKE GEORGE"," ","Y","Y","DANIEL T. ENGLISH"," ","Y","Y","JOHN BAKER","Y"," ","Y","NORMAN MCKEE","Y"," ","Y"," "," "," "," "," "," "," "," ","9:16",2002 
"WUTP99-0692",1,08/26/2004,"Yes"," ","X", ," ", ,"Measurements were taken using AYSI multimeter that was calibrated in the hotel r",9.4," ",12.9," ","Conductivity (uS/cm): 209 pH: 8.47 su","8","RICHARD EVANS","Y"," "," ","TOM JOHNSON"," ","Y","Y","SARA SPAULDING","Y","Y"," ","KARL HERMANN"," ","Y","Y","BILL SCHROEDER"," ","Y","Y"," "," "," ","BILL SCHROEDER - EMAP FIELD AUDIT.","10:38",2004 
"WUTP99-0693",1,09/10/2002,"Yes"," ","X", ," ",780,"PH = 8.31, COND = 780 US/CM",10.1," ",10.3," "," ","1","MIKE GEORGE"," ","Y","Y","DANIEL T. ENGLISH"," ","Y","Y","JOHN BAKER","Y"," ","Y","NORMAN MCKEE","Y"," ","Y"," "," "," "," "," "," "," "," ","9:10",2002 
"WUTP99-0693",1,09/09/2003,"Yes"," ","X", ," ", ," ",10," ",12.6," "," ","1","JOHN BAKER","Y"," "," ","NORMAN MCKEE","Y"," "," ","DANIEL T. ENGLISH"," ","Y"," ","MIKE GEORGE"," ","Y"," "," "," "," "," "," "," "," "," ","11:45",2003 
"WUTP99-0694",1,09/28/2002,"Yes"," ","X", ," ",783,"COND.= 783US/CM.",9.7," ",10.2,"PH= 7.9."," ","1","MIKE GEORGE"," ","Y","Y","DANIEL T. ENGLISH"," ","Y","Y","JOHN BAKER","Y"," ","Y","NORMAN MCKEE","Y"," ","Y","RICHARD L. DENTON","Y","Y"," "," "," "," ","RICHARD L. DENTON - UDEQ.","10:00",2002 
"WUTP99-0695",1,10/01/2002,"Yes"," ","X", ," ",459,"COND = 459 US/CM",11.5," ",12.5,"PH = 8.9"," ","1","MIKE GEORGE"," ","Y","Y","DANIEL T. ENGLISH"," ","Y","Y","JOHN BAKER","Y"," ","Y","NORMAN MCKEE","Y"," ","Y"," "," "," "," "," "," "," "," ","11:00",2002 
"WUTP99-0696",1,09/12/2002,"Yes"," ","X", ," ",1069,"COND.= 1069 US/CM; PH= 7.4.",1.4," ",16.4," "," ","1","MIKE GEORGE"," ","Y","Y","DANIEL T. ENGLISH"," ","Y","Y","JOHN BAKER","Y"," ","Y","NORMAN MCKEE","Y"," ","Y"," "," "," "," "," "," "," "," ","8:30",2002 
"WUTP99-0698",1,10/08/2002,"Yes"," ","X", ," ",486,"COND.= 486.",9.2," ",12.2,"PH= 8.2."," ","1","MIKE GEORGE"," ","Y","Y","DANIEL T. ENGLISH"," ","Y","Y","JOHN BAKER","Y"," ","Y","NORMAN MCKEE","Y"," ","Y"," "," "," "," "," "," "," "," ","12:00",2002 
"WUTP99-0721",1,10/20/2003,"Yes"," ","X", ," ",564,"PH 7.3",5.4," ",14,"COND 564"," ","1","JOHN BAKER","Y"," ","Y","NORMAN MCKEE","Y"," ","Y","MIKE GEORGE"," ","Y","Y","DANIEL T. ENGLISH"," ","Y","Y"," "," "," "," "," "," "," "," ","14:37",2003 
"WUTP99-0723",1,09/26/2003,"Yes"," ","X", ," ",362,"COND 362 US/CM",7.6," ",13.2,"PH = 7.9"," ","1","JOHN BAKER","Y"," ","Y","MIKE GEORGE"," ","Y","Y","NORMAN MCKEE"," ","Y","Y"," "," "," "," "," "," "," "," "," "," "," "," ","14:34",2003 
"WUTP99-0725",1,05/02/2003,"Yes"," ","X", ," ",261,"COND 261",9.6," ",7,"PH 8.4"," ","1","JOHN BAKER","Y"," ","Y","NORMAN MCKEE","Y"," ","Y","MIKE GEORGE"," ","Y","Y","DANIEL T. ENGLISH"," ","Y","Y","RICHARD L. DENTON","Y","Y","Y"," "," "," ","RICHARD L. DENTON - UDEQ.","18:00",2003 
"WUTP99-0728",1,10/02/2003,"Yes"," ","X", ," ",499,"P H 8.4",8.6," ",12.5,"COND 499"," ","1","JOHN BAKER","Y"," ","Y","NORMAN MCKEE","Y"," ","Y","DANIEL T. ENGLISH"," ","Y","Y","MIKE GEORGE"," ","Y","Y","RICHARD L. DENTON","Y","Y","Y"," "," "," ","RICHARD L. DENTON - UDEQ.","12:00",2003 
"WUTP99-0731",1,10/05/2003,"Yes"," ","X", ," ",135,"DO = 8.3",7.9," ",13.4,"COND = 135"," ","1","JOHN BAKER","Y"," ","Y","NORMAN MCKEE","Y"," ","Y","DANIEL T. ENGLISH"," ","Y","Y","MIKE GEORGE"," ","Y","Y","RICHARD L. DENTON","Y","Y","Y"," "," "," ","RICHARD L. DENTON - UDEQ.","13:50",2003 
"WUTP99-0732",1,09/16/2003,"Yes"," ","I", ," ",89,"PH = 8.4",7.5," ",16.5,"COND 89"," ","1","MIKE GEORGE"," ","Y","Y","DANIEL T. ENGLISH"," ","Y","Y","NORMAN MCKEE","Y"," ","Y","JOHN BAKER","Y"," ","Y","RICHARD L. DENTON","Y","Y","Y"," "," "," ","RICHARD L. DENTON - UDEQ.","15:40",2003 
"WUTP99-0733",1,10/17/2003,"Yes"," ","I", ," ",39,"COND 39", ," ", ,"TEAM LEFT BLANK.","TEAM LEFT BLANK.","1","JOHN BAKER","Y"," ","Y","MIKE GEORGE"," ","Y","Y","DANIEL T. ENGLISH"," ","Y","Y","NORMAN MCKEE","Y"," ","Y"," "," "," "," "," "," "," "," ",".",2003 
"WUTP99-0734",1,08/23/2004,"Yes","CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP COORDINATES FROM DESIGN DATA SET.","X", ," ",1865,"Conductivity 1865, pH = 7.95 water chem was not measured where water was flowing",4.9," ",20.3,"METER WAS CALIBRATED IN HOTEL ROOM BEFORE TAKING MEASUREMENTS.","Water quality samples were collected at 10:15.","8","SARA SPAULDING","Y","Y"," ","KARL HERMANN"," ","Y","Y","RICHARD EVANS"," "," "," ","TOM JOHNSON"," "," "," ","BILL SCHROEDER","Y","Y","Y"," "," "," ","BILL SCHROEDER - EMAP FIELD AUDIT.","10:40",2004 
"WUTP99-0735",1,09/10/2003,"Yes"," ","X", ," ",1781,"PH= 8.0.",10.2," ",15.7,"CONDUCTIVITY= 1781."," ","1","JOHN BAKER","Y"," ","Y","NORMAN MCKEE","Y"," ","Y","MIKE GEORGE"," ","Y","Y","DANIEL T. ENGLISH"," ","Y","Y"," "," "," "," "," "," "," "," ","11:55",2003 
"WUTP99-0735",1,09/15/2004,"Yes","CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP COORDINATES FROM DESIGN DATA SET.","X", ," ", ," ",10.5," ",13.8," "," ","1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","CREW MEMBER NAMES NOT RECORDED.","10:30",2004 
"WUTP99-0737",1,10/04/2003,"Yes"," ","X", ," ",277,"PH = 8.6",7.5," ",14.6,"COND = 277"," ","1","JOHN BAKER","Y"," ","Y","NORMAN MCKEE","Y"," ","Y","DANIEL T. ENGLISH"," ","Y","Y","MIKE GEORGE"," ","Y","Y","RICHARD L. DENTON","Y","Y","Y"," "," "," ","RICHARD L. DENTON - UDEQ.","15:37",2003 
"WUTP99-0738",1,09/14/2003,"Yes"," ","X", ," ",368,"PH = 8.4.",10.3," ",6,"COND = 368."," ","1","JOHN BAKER","Y"," ","Y","NORMAN MCKEE","Y"," ","Y","MIKE GEORGE"," ","Y","Y","DANIEL T. ENGLISH"," ","Y","Y","RICHARD L. DENTON","Y","Y","Y"," "," "," ","RICHARD L. DENTON - UDEQ.","10:18",2003 
"WWAP99-0501",1,07/11/2000,"Yes"," "," ",71,"Samples taken approximately 300M above 'X'.",40,"Samples taken approximately 300M above 'X'.",8.6,"Samples taken approximately 300M above 'X'.",8.5,"Samples taken approximately 300M above 'X'."," ","1","SCOTT E. ANDERSON"," "," "," ","DYLAN MONAHAN"," "," "," ","GLEN MERRITT"," "," "," ","KATINA KAPANTAIS"," "," "," "," "," "," "," "," "," "," "," ",".",2000 
"WWAP99-0502",1,07/13/2000,"Yes"," ","X",78," ",57," ",10.7," ",9.8," "," ","1","GLEN MERRITT"," "," "," ","SCOTT E. ANDERSON"," "," "," ","DYLAN MONAHAN"," "," "," ","KATINA KAPANTAIS"," "," "," "," "," "," "," "," "," "," "," ",".",2000 
"WWAP99-0504",1,08/29/2000,"Yes"," ","X",79," ",45," ",12," ",14.4," "," ","1","SCOTT E. ANDERSON"," "," "," ","DYLAN MONAHAN"," "," "," ","MIKE LEMOINE"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",".",2000 
"WWAP99-0507",1,07/12/2000,"Yes"," ","X",72,"JOE ZENDT, JAMES THOMAS, LK HERGER ON SITE TOO.",61," ",11," ",6.5," "," ","1","GLEN MERRITT"," "," "," ","SCOTT E. ANDERSON"," "," "," ","DYLAN MONAHAN"," "," "," ","KATINA KAPANTAIS"," "," "," "," "," "," "," "," "," "," "," ",".",2000 
"WWAP99-0508",1,07/02/2003,"Yes"," ","X", ," ", ,"ELEVATION = 600 FT.",10.7," ",10.8," "," ","1","CHAD BROWN"," "," "," ","SARAH HAQUE"," "," "," ","JAMES GARNER"," "," "," ","KELLY MARTIN"," "," "," "," "," "," "," "," "," "," "," ","12:47",2003 
"WWAP99-0508",1,09/10/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",10.5," "," ","2","GLEN MERRITT"," "," "," ","BRIAN ENGERNESS"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","12:00",2004 
"WWAP99-0509",1,09/07/2000,"Yes"," ","X",78," ",9," ",10.8," ",11.3," "," ","1","DYLAN MONAHAN"," "," "," ","GLEN MERRITT"," "," "," ","LIL HERGER"," "," "," ","MIKE LEMOINE"," "," "," "," "," "," "," "," "," "," "," ",".",2000 
"WWAP99-0512",1,07/20/2000,"Yes"," ","I",72," ",81," ", ,"meter broken",9.5," "," ","1","GLEN MERRITT"," "," "," ","DYLAN MONAHAN"," "," "," ","KATINA KAPANTAIS"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",".",2000 
"WWAP99-0513",1,08/16/2000,"Yes"," ","G",66," ",244," ",10.9," ",7.4," "," ","1","GLEN MERRITT"," "," "," ","DYLAN MONAHAN"," "," "," ","MIKE LEMOINE"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",".",2000 
"WWAP99-0515",1,09/13/2000,"Yes"," ","A",79," ",69," ",10.2," ",15.4," "," ","1","DYLAN MONAHAN"," "," "," ","GLEN MERRITT"," "," "," ","MIKE LEMOINE"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",".",2000 
"WWAP99-0516",1,08/30/2000,"Yes"," ","F",80," ",66," ",11.9," ",5.7," "," ","1","DYLAN MONAHAN"," "," "," ","SCOTT E. ANDERSON"," "," "," ","MIKE LEMOINE"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",".",2000 
"WWAP99-0516",1,08/09/2001,"Yes"," ","X", ," ",54.4,"ELEVATION EQUALS",7.7," ",8.6,"SPEC. COND. = 54.4; AMB = 37.0."," ","1","MIKE LEMOINE"," "," "," ","ASPEN MADRONE"," "," "," ","CHAD BROWN"," "," "," ","GLEN MERRITT"," "," "," "," "," "," "," "," "," "," "," ","15:50",2001 
"WWAP99-0517",1,09/06/2000,"Yes"," ","F",78,"Surface flow was definitely directional toward lake, even though discharge measu",71," ",7.9," ",13.1," "," ","1","GLEN MERRITT"," "," "," ","DYLAN MONAHAN"," "," "," ","MIKE LEMOINE"," "," "," ","LIL HERGER"," "," "," "," "," "," "," "," "," "," "," ",".",2000 
"WWAP99-0520",1,09/12/2000,"Yes"," ","F",78," ",79," ",10.8," ",9.4," "," ","1","DYLAN MONAHAN"," "," "," ","GLEN MERRITT"," "," "," ","MIKE LEMOINE"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",".",2000 
"WWAP99-0521",1,09/20/2000,"Yes"," ","F",69," ",59," ",7.1," ",15.2," "," ","1","SCOTT E. ANDERSON"," "," "," ","MIKE LEMOINE"," "," "," ","DYLAN MONAHAN"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",".",2000 
"WWAP99-0522",1,09/26/2000,"Yes"," ","F",81," ",420," ",10.9," ",5.2," "," ","1","DYLAN MONAHAN"," "," "," ","SCOTT E. ANDERSON"," "," "," ","GLEN MERRITT"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",".",2000 
"WWAP99-0524",1,07/26/2001,"Yes"," ","X", ," ",49.4,"ELEV. = ~2500",9.9," ",10.7,"SPEC. COND. = 49.4 AMB = 35.7"," ","1","MIKE LEMOINE"," "," "," ","ASPEN MADRONE"," "," "," ","CHAD BROWN"," "," "," ","GLEN MERRITT"," "," "," "," "," "," "," "," "," "," "," ","10:05",2001 
"WWAP99-0526",1,09/05/2001,"Yes"," ","X", ," ",55.4,"ELEV = 1880.",10.5," ",10.8,"SPEC COND = 55.4 AMB = 40.4"," ","1","ASPEN MADRONE"," "," "," ","MIKE LEMOINE"," "," "," ","CHAD BROWN"," "," "," ","DYLAN MONAHAN"," "," "," "," "," "," "," "," "," "," "," ","10:20",2001 
"WWAP99-0527",1,07/05/2001,"Yes"," ","X", ," ",25.2,"ELEV = 2840 FT",10.5," ",10.6,"SPEC COND = 25.2  AMB = 18.3"," ","1","CHAD BROWN"," "," "," ","ASPEN MADRONE"," "," "," ","MIKE LEMOINE"," "," "," ","GLEN MERRITT"," "," "," "," "," "," "," "," "," "," "," ","10:00",2001 
"WWAP99-0529",1,09/11/2001,"Yes"," ","X", ," ",13.2,"ELEV. = 3200.",9.6," ",9.9,"SPEC. COND. = 13.2; AMB = 9.4."," ","1","ASPEN MADRONE"," "," "," ","GLEN MERRITT"," "," "," ","CHAD BROWN"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","13:30",2001 
"WWAP99-0531",1,07/30/2002,"Yes"," ","X", ," ", ,"ELEVATION = 3840",9.9," ",8.7," "," ","1","DYLAN MONAHAN"," "," "," ","CHAD BROWN"," "," "," ","ASPEN MADRONE"," "," "," ","JAMES GARNER"," "," "," "," "," "," "," "," "," "," "," ","11:00",2002 
"WWAP99-0532",1,08/22/2002,"Yes"," ","K", ," ", ," ",11," ",8.8," "," ","1","ASPEN MADRONE"," "," "," ","CHAD BROWN"," "," "," ","JAMES GARNER"," "," "," ","DYLAN MONAHAN"," "," "," "," "," "," "," "," "," "," "," ","12:00",2002 
"WWAP99-0534",1,09/10/2002,"Yes"," ","X", ," ", ," ",9.7," ",9.6," "," ","1","DYLAN MONAHAN"," "," "," ","ASPEN MADRONE"," "," "," ","GLEN MERRITT"," "," "," ","LIL HERGER"," "," "," ","JAMES GARNER"," "," "," "," "," "," "," ","13:00",2002 
"WWAP99-0535",1,07/16/2002,"Yes","ONLY CHEM AND PERIPHYTON COLLECTED 07/16/2002. BENTHIC, PHAB, AND VERTEBRATE SAMPLING COMPLETED 09/04/2002. RCHWIDTH, RCHUP, RCHDOWN, RCHLEN ON 09/04/2002 WERE 10m, 200m, 200m, AND 400m.","A", ," ", ,"ELEVAMON = 2490 FEET.", ," ",10.8,"TEMP TAKEN 5 MILES DOWNSTREAM.","AT WHITE RIVER TRAILHEAD.","1","GLEN MERRITT"," "," "," ","ASPEN MADRONE"," "," "," ","JAMES GARNER"," "," "," ","CHAD BROWN"," "," "," ","DYLAN MONAHAN"," "," "," "," "," "," "," ","12:30",2002 
"WWAP99-0538",1,07/30/2003,"Yes"," ","X", ," ", ,"ELEVATION = 4200.",8.5," ",14.1," "," ","1","CHAD BROWN"," "," "," ","SARAH HAQUE"," "," "," ","JAMES GARNER"," "," "," ","PETER LEINENBACH"," "," "," "," "," "," "," "," "," "," ","PETER LEINENBACH (EPA REG. 10).","11:40",2003 
"WWAP99-0541",1,10/01/2003,"Yes"," ","X", ," ", ,"ELEVATION = 5160 FT",8.6," ",5.9," "," ","1","CHAD BROWN"," "," "," ","JAMES GARNER"," "," "," ","JAMES KARDOUNI"," "," "," ","CRYSTAL VANCHO"," "," "," "," "," "," "," "," "," "," "," ","10:47",2003 
"WWAP99-0542",1,07/09/2003,"Yes"," ","X", ," ", ,"ELEVATION = 2500 FEET",9.2," ",8.3," "," ","1","KELLY MARTIN"," "," "," ","SARAH HAQUE"," "," "," ","JAMES GARNER"," "," "," ","CHAD BROWN"," "," "," ","LIL HERGER"," "," "," "," "," "," "," ","10:38",2003 
"WWAP99-0546",1,09/09/2003,"Yes"," ","X", ," ", ,"ELEVATION = 2960 FEET",6.9," ",8.9," "," ","1","CHAD BROWN"," "," "," ","JAMES GARNER"," "," "," ","SARAH HAQUE"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","11:20",2003 
"WWAP99-0560",1,10/06/2003,"Yes"," ","A", ," ", ,"ELEVATION: 2260.",9.5," ",10.6," "," ","1","GLEN MERRITT"," "," "," ","CHAD BROWN"," "," "," ","JAMES GARNER"," "," "," ","JAMES KARDOUNI"," "," "," ","CRYSTAL VANCHO"," "," "," "," "," "," "," ","11:10",2003 
"WWAP99-0563",1,09/08/2000,"Yes"," ","L",75,"standard equals 75.3",143,"At N48 30' 19.7'' W 170 16' 44''",11.2,"At N48 30' 19.7'' W 170 16' 44''",8.7,"At N48 30' 19.7'' W 170 16' 44''"," ","2","AARON MARTIN"," "," "," ","JEFF EDWARDS"," "," "," ","ROB CURL"," "," "," ","DOUG BLACKBURN"," "," "," "," "," "," "," "," "," "," "," ",".",2000 
"WWAP99-0563",1,09/23/2003,"Yes"," ","F", ," ", ,"SAMPLE AT 10:00 DO/T AT 1300.",9.9," ",12.1," "," ","1","GLEN MERRITT","Y"," "," ","JAMES GARNER"," ","Y"," ","KELLY MARTIN"," "," "," ","ASPEN MADRONE"," "," "," ","JIM MCGOWEN"," "," "," ","DEREK KOELLMANN"," "," ","DEREK KOELLMANN - SCOPAC.","10:00",2003 
"WWAP99-0566",1,08/27/2003,"Yes"," ","X", ," ", ,"ELEVATION: 3310 FEET.",9.1," ",12.3," "," ","1","CHAD BROWN"," "," "," ","JAMES GARNER"," "," "," ","SARAH HAQUE"," "," "," ","STEVE BUTKUS","Y"," "," "," "," "," "," "," "," "," "," ","12:15",2003 
"WWAP99-0568",1,08/12/2003,"Yes"," ","X", ," ", ,"ELEVATION = 1840 FEET.",10.1," ",13.2," "," ","1","CHAD BROWN","Y"," "," ","JAMES GARNER"," ","Y"," ","SARAH HAQUE"," ","Y"," "," "," "," "," "," "," "," "," "," "," "," "," ","9:45",2003 
"WWAP99-0593",1,08/06/2003,"Yes"," ","X", ," ", ,"ELEVATION = 3440 FEET",9.3," ",10.9," "," ","1","CHAD BROWN"," "," "," ","JAMES GARNER"," "," "," ","SARAH HAQUE"," "," "," ","KELLY MARTIN"," "," "," ","JAMES KARDOUNI"," "," "," "," "," "," "," ","18:00",2003 
"WWAP99-0595",1,07/12/2001,"Yes"," ","X", ," ",32.8,"ELEV. = 2440'.",10.8," ",11,"SPEC. COND. = 32.8; AMB = 38.8."," ","1","MIKE LEMOINE"," "," "," ","ASPEN MADRONE"," "," "," ","DYLAN MONAHAN"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","10:53",2001 
"WWAP99-0598",1,07/17/2001,"Yes"," ","X", ," ",79,"ELEV - 2180",9.7," ",11,"SPE. COND (79.0)T C - (11.0)AMB","AMB COND. = 130.8","1","MIKE LEMOINE"," "," "," ","CHAD BROWN"," "," "," ","ASPEN MADRONE"," "," "," ","DYLAN MONAHAN"," "," "," "," "," "," "," "," "," "," "," ","10:35",2001 
"WWAP99-0598",1,07/09/2002,"Yes"," ","X", ," ", ," ",8.9," ",12.7," "," ","1","ASPEN MADRONE"," "," "," ","JAMES GARNER"," "," "," ","CHAD BROWN"," "," "," ","DYLAN MONAHAN"," "," "," "," "," "," "," "," "," "," "," ","12:00",2002 
"WWAP99-0602",1,10/17/2001,"Yes"," ","X", ," ",46.3,"ELEVATION = 1400 FEET",11.5," ",7.6,"SPECIFIC CONDUCTIVITY = 46.3","AMBIENT CONDUCTIVITY = 30.7","1","ASPEN MADRONE"," "," "," ","MIKE LEMOINE"," "," "," ","CHAD BROWN"," "," "," ","GLEN MERRITT"," "," "," "," "," "," "," "," "," "," "," ","12:00",2001 
"WWAP99-0604",1,07/11/2001,"Yes"," ","X", ," ",49.4,"ELEV. 460'.",10.1," ",13.2,"SPEC. COND. = 49.4 US/CM; AMB= 38.2 US/CM."," ","1","MIKE LEMOINE"," "," "," ","ASPEN MADRONE"," "," "," ","CHAD BROWN"," "," "," ","DYLAN MONAHAN"," "," "," ","LIL HERGER"," "," "," "," "," "," "," ","11:04",2001 
"WWAP99-0608",1,09/27/2001,"Yes"," ","X", ," ",61.7,"ELEV-1360",10.6," ",10.1,"S COND.-61.7 AMB 44.0"," ","1","DYLAN MONAHAN"," "," "," ","CHAD BROWN"," "," "," ","PETER LEINENBACH"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","12:30",2001 
"WWAP99-0611",1,09/25/2001,"Yes"," ","X", ," ",32.2,"ELEV = 5630 FT",9.3," ",5.5,"SPEC COND = 32.2  AMB = 20.3"," ","1","ASPEN MADRONE"," "," "," ","MIKE LEMOINE"," "," "," ","CHAD BROWN"," "," "," ","PETER LEINENBACH"," "," "," ","DYLAN MONAHAN"," "," "," "," "," "," "," ","10:30",2001 
"WWAP99-0612",1,07/19/2001,"Yes"," ","X", ," ", ,"ELEV. = 2870(SLOPE 92).",10.1," ",9.1,"SPEC. COND. = 0.1 AMB. = (IM: NOTHING ENTERED)"," ","1","ASPEN MADRONE"," "," "," ","MIKE LEMOINE"," "," "," ","CHAD BROWN"," "," "," ","DYLAN MONAHAN"," "," "," "," "," "," "," "," "," "," "," ","10:03",2001 
"WWAP99-0614",1,07/24/2001,"Yes"," ","X", ," ",171.2,"ELEV. = (IM, NO ELEVATION RECORDED).",9.4," ",12.6,"SPEC. COND. = 171.2; AMB = 129.9"," ","1","ASPEN MADRONE"," "," "," ","GLEN MERRITT"," "," "," ","CHAD BROWN"," "," "," ","MIKE LEMOINE"," "," "," "," "," "," "," "," "," "," "," ","9:50",2001 
"WWAP99-0617",1,07/18/2001,"Yes"," ","X", ," ",267,"ELEV = 264O FT; CALABRATED AT 92%.",6.7," ",8.7,"SPEC COND = 267.0 AMB ="," ","1","ASPEN MADRONE"," "," "," ","CHAD BROWN"," "," "," ","MIKE LEMOINE"," "," "," ","DYLAN MONAHAN"," "," "," "," "," "," "," "," "," "," "," ","11:50",2001 
"WWAP99-0618",1,08/15/2001,"Yes"," ","X", ," ",83.1,"ELEV. = 2660",8.3," ",15.2,"SPEC. COND = 83.1 AMB. = 67.6"," ","1","MIKE LEMOINE"," "," "," ","ASPEN MADRONE"," "," "," ","CHAD BROWN"," "," "," ","DYLAN MONAHAN"," "," "," "," "," "," "," "," "," "," "," ","16:00",2001 
