"SITE_ID","Latitude","Longitude","locationRemarks","siteSelectionType","waterBody","site_survey_id","eventDate","year","samplingProtocol","fieldNotes","dry_site","dry_pcnt","beaver_impacted","CREEK_CODE","SITE","ORIGINAL_SURVEY_YEAR","SAMPLE_TYPE","REACH_LENGTH","GLOBALID","STATES","HUC_12","unit","AGENCY","Prov","survey_year","impact_group","poolscore","substratescore","woodscore","habitatscore","gradient","average_bfwidth","average_bfdepth","elevation","pool_fines","substrate","wood_12x25","wood_18x25","lua_group","aquatic_province","states","key_watershed","rotation_panel","creek_code"
"ORFOR0010",42.4968766084683,-122.337315992668,"Downstream End","Random GRTS","South Fork Fourbit Creek","2020ORFOR1010",2020-06-14 00:00:00,"2020","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORFSR0002",43.837460600793,-122.185967199859,"Downstream End","Random GRTS","Cayuse Creek","2003ORFSR1002",2003-08-01 00:00:00,"2003","Wadeable",NA,NA,NA,"NA","ORFSR",2,2003,"STATUS_AND_TREND",151,"{61EFC1D8-759B-4918-9DF5-DB695CBB03DA}","OR","170900010603","Willamette National Forest","FSR6","WC",2003,"middle",70.77401675,57.6253868,42.77443936,55.92538536,0.0928674,9.30981924,0.30584095,1126,0.083333333,10,11,3,"RES","Western Cascades","OR","Y",1,"ORFSR"
"ORFSR0002",43.837460600793,-122.185967199859,"Downstream End","Random GRTS","Cayuse Creek","2011ORFSR1002",2011-08-04 07:35:51,"2011","Wadeable",NA,NA,NA,"NA","ORFSR",2,2003,"STATUS_AND_TREND",151,"{61EFC1D8-759B-4918-9DF5-DB695CBB03DA}","OR","170900010603","Willamette National Forest","FSR6","WC",2011,"middle",70.55904066,53.71744819,100,73.93112182,0.09208259,11.07494145,1.03334955,1126,0.333333333,12.38095238,40,22,"RES","Western Cascades","OR","Y",2,"ORFSR"
"ORFSR0002",43.837460600793,-122.185967199859,"Downstream End","Random GRTS","Cayuse Creek","2019ORFSR1002",2019-07-26 00:00:00,"2019","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORFSR0003",43.8662532314702,-122.139106170024,"Downstream End","Random GRTS","Fisher Creek","2003ORFSR1003",2003-08-05 00:00:00,"2003","Wadeable",NA,NA,NA,"NA","ORFSR",3,2003,"STATUS_AND_TREND",212,"{DA086CE5-EEA7-4679-8BBB-60B7A55119ED}","OR","170900010603","Willamette National Forest","FSR6","WC",2003,"ref",69.41593526,0,60.63480515,42.01629147,0.02842911,13.35646705,0.59294736,814,0.333333333,29.75206611,9,6,"RES","Western Cascades","OR","Y",1,"ORFSR"
"ORFSR0003",43.8662532314702,-122.139106170024,"Downstream End","Random GRTS","Fisher Creek","2011ORFSR1003",2011-08-05 10:34:57,"2011","Wadeable",NA,NA,NA,"NA","ORFSR",3,2003,"STATUS_AND_TREND",212,"{DA086CE5-EEA7-4679-8BBB-60B7A55119ED}","OR","170900010603","Willamette National Forest","FSR6","WC",2011,"ref",50.22891985,38.748368,79.34698187,55.42689763,0.02523355,18.75599393,0.61553609,814,1.333333333,21.9047619,20,17,"RES","Western Cascades","OR","Y",2,"ORFSR"
"ORFSR0003",43.8662532314702,-122.139106170024,"Downstream End","Random GRTS","Fisher Creek","2011ORFSR9003",2011-09-03 07:54:10,"2011","Wadeable",NA,NA,NA,"NA","ORFSR",3,2003,"STATUS_AND_TREND",212,"{DA086CE5-EEA7-4679-8BBB-60B7A55119ED}","OR","170900010603","Willamette National Forest","FSR6","WC",2011,"ref",50.22891985,89.36875009,100,79.58730267,0.02537244,18.95315376,0.49905161,814,1.333333333,3.8095238,26,22,"RES","Western Cascades","OR","Y",2,"ORFSR"
"ORFSR0003",43.8662532314702,-122.139106170024,"Downstream End","Random GRTS","Fisher Creek","2019ORFSR1003",2019-07-27 00:00:00,"2019","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORFSR0004",43.8738681408413,-122.160591210022,"Downstream End","Random GRTS","North Fork Middle Fork Willamette River","2003ORFSR1004",2003-07-30 00:00:00,"2003","Wadeable",NA,NA,NA,"NA","ORFSR",4,2003,"STATUS_AND_TREND",360,"{8BD7ED07-1175-4220-965F-EC26C956BC2B}","OR","170900010603","Willamette National Forest","FSR6","WC",2003,"middle",NA,56.67180487,29.15952933,43.15378125,0.01537402,20.87555771,0.86758302,774,NA,12.60504201,12,7,"RES","Western Cascades","OR","Y",1,"ORFSR"
"ORFSR0009",43.8561099011044,-122.187592400149,"Downstream End","Random GRTS","Cayuse Creek","2003ORFSR1009",2003-08-02 00:00:00,"2003","Wadeable",NA,NA,NA,"NA","ORFSR",9,2003,"STATUS_AND_TREND",240,"{73E264CB-ECF4-4BA3-9808-97DFF46B75A3}","OR","170900010603","Willamette National Forest","FSR6","WC",2003,"middle",67.80546632,57.12519765,55.59967293,59.1646131,0.1192189,14.23350171,0.70614073,886,0.444444444,8.33333333,17,9,"RES","Western Cascades","OR","Y",1,"ORFSR"
"ORFSR0009",43.8561099011044,-122.187592400149,"Downstream End","Random GRTS","Cayuse Creek","2003ORFSR9009",2003-09-29 00:00:00,"2003","Wadeable",NA,NA,NA,"NA","ORFSR",9,2003,"STATUS_AND_TREND",240,"{73E264CB-ECF4-4BA3-9808-97DFF46B75A3}","OR","170900010603","Willamette National Forest","FSR6","WC",2003,"middle",36.56929552,65.11680632,25.03129944,41.6337151,0.11820251,10.15606499,0.35598013,886,10.5,5,4,3,"RES","Western Cascades","OR","Y",1,"ORFSR"
"ORFSR0009",43.8561099011044,-122.187592400149,"Downstream End","Random GRTS","Cayuse Creek","2011ORFSR1009",2011-08-06 14:33:44,"2011","Wadeable",NA,NA,NA,"NA","ORFSR",9,2003,"STATUS_AND_TREND",240,"{73E264CB-ECF4-4BA3-9808-97DFF46B75A3}","OR","170900010603","Willamette National Forest","FSR6","WC",2011,"middle",NA,70.10289165,100,86.00360226,0.11413006,15.40930097,1.11339715,886,NA,3.88349514,89,52,"RES","Western Cascades","OR","Y",2,"ORFSR"
"ORFSR0009",43.8561099011044,-122.187592400149,"Downstream End","Random GRTS","Cayuse Creek","2019ORFSR1009",2019-07-24 00:00:00,"2019","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORFSR0014",43.8511155912366,-122.186714619422,"Downstream End","Random GRTS","Cayuse Creek","2003ORFSR1014",2003-08-02 00:00:00,"2003","Wadeable",NA,NA,NA,"NA","ORFSR",14,2003,"STATUS_AND_TREND",240,"{79F7DD6A-37BB-4309-96DF-1FD08DB14162}","OR","170900010603","Willamette National Forest","FSR6","WC",2003,"middle",66.48978932,31.2596577,30.20764486,41.3731613,0.0923699,11.70011719,0.53545783,961,0,22.31404958,9,4,"RES","Western Cascades","OR","Y",1,"ORFSR"
"ORFSR0014",43.8511155912366,-122.186714619422,"Downstream End","Random GRTS","Cayuse Creek","2011ORFSR1014",2011-08-08 08:30:24,"2011","Wadeable",NA,NA,NA,"NA","ORFSR",14,2003,"STATUS_AND_TREND",240,"{79F7DD6A-37BB-4309-96DF-1FD08DB14162}","OR","170900010603","Willamette National Forest","FSR6","WC",2011,"middle",66.48978932,55.12207219,100,73.12044937,0.09484908,15.52536478,1.05102811,961,0,12.5,40,35,"RES","Western Cascades","OR","Y",2,"ORFSR"
"ORFSR0014",43.8511155912366,-122.186714619422,"Downstream End","Random GRTS","Cayuse Creek","2011ORFSR9014",2011-09-04 08:44:07,"2011","Wadeable",NA,NA,NA,"NA","ORFSR",14,2003,"STATUS_AND_TREND",240,"{79F7DD6A-37BB-4309-96DF-1FD08DB14162}","OR","170900010603","Willamette National Forest","FSR6","WC",2011,"middle",66.48978932,85.51525276,100,83.42319276,0.0962252,14.63328853,0.92115962,961,0,0,65,49,"RES","Western Cascades","OR","Y",2,"ORFSR"
"ORFSR0014",43.8511155912366,-122.186714619422,"Downstream End","Random GRTS","Cayuse Creek","2019ORFSR1014",2019-07-26 00:00:00,"2019","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORFSR0025",43.8665163424186,-122.141765600373,"Downstream End","Random GRTS","Fisher Creek","2003ORFSR1025",2003-08-04 00:00:00,"2003","Wadeable",NA,NA,NA,"NA","ORFSR",25,2003,"STATUS_AND_TREND",240,"{3FDCA29D-64F8-4DFF-8DA0-AAD6CCC9C409}","OR","170900010603","Willamette National Forest","FSR6","WC",2003,"ref",67.69132247,44.15879045,78.33925713,62.44144932,0.03210205,12.08740525,0.71727475,815,0.533333333,20.51282051,12,10,"RES","Western Cascades","OR","Y",1,"ORFSR"
"ORFSR0025",43.8665163424186,-122.141765600373,"Downstream End","Random GRTS","Fisher Creek","2011ORFSR1025",2011-08-08 19:10:55,"2011","Wadeable",NA,NA,NA,"NA","ORFSR",25,2003,"STATUS_AND_TREND",240,"{3FDCA29D-64F8-4DFF-8DA0-AAD6CCC9C409}","OR","170900010603","Willamette National Forest","FSR6","WC",2011,"ref",74.16171747,68.054905,82.4353474,73.97643077,0.02703379,13.13609567,0.72133419,815,0,11.42857142,22,17,"RES","Western Cascades","OR","Y",2,"ORFSR"
"ORFSR0025",43.8665163424186,-122.141765600373,"Downstream End","Random GRTS","Fisher Creek","2019ORFSR1025",2019-07-27 00:00:00,"2019","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORFSR0031",43.8722946912842,-122.131962219646,"Downstream End","Random GRTS","North Fork Middle Fork Willamette River","2003ORFSR1031",2003-08-05 00:00:00,"2003","Wadeable",NA,NA,NA,"NA","ORFSR",31,2003,"STATUS_AND_TREND",440,"{1D625535-31D7-453B-BF06-8B44728E3169}","OR","170900010603","Willamette National Forest","FSR6","WC",2003,"middle",68.13449168,42.10716759,23.99082026,43.462983,0.01550798,23.908794,0.90187796,816,0,20.53571428,11,7,"RES","Western Cascades","OR","Y",1,"ORFSR"
"ORFSR0033",43.8729741312142,-122.12660045032,"Downstream End","Random GRTS","North Fork Middle Fork Willamette River","2003ORFSR1033",2003-08-05 00:00:00,"2003","Wadeable",NA,NA,NA,"NA","ORFSR",33,2003,"STATUS_AND_TREND",440,"{B64B970B-49A7-4031-B0F5-C1F614F67ED8}","OR","170900010603","Willamette National Forest","FSR6","WC",2003,"middle",NA,NA,NA,NA,NA,NA,NA,833,NA,NA,NA,NA,"RES","Western Cascades","OR","Y",1,"ORFSR"
"ORFST0003",43.0027445399905,-122.416540139769,"Downstream End","Random GRTS","Rabbitear Creek","2008ORFST1003",2008-07-11 00:00:00,"2008","Wadeable",NA,NA,NA,"NA","ORFST",3,2008,"STATUS_AND_TREND",160,"{1895473C-C05D-4771-B737-CDECC52D4159}","OR","171003070105","Rogue River-Siskiyou National Forest","FSR6","WC",2008,"ref",77.55570641,74.32576048,41.89483159,63.43290756,0.07262924,5.72449079,0.48028212,1192,1.066666667,7.69230769,10,5,"LSR","High Cascades","OR","N",1,"ORFST"
"ORFST0003",43.0027445399905,-122.416540139769,"Downstream End","Random GRTS","Rabbitear Creek","2016ORFST1003",2016-07-16 00:00:00,"2016","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORFST0004",43.0403699998316,-122.403989999489,"Downstream End","Random GRTS","Foster Creek","2008ORFST1004",2008-07-10 00:00:00,"2008","Wadeable",NA,NA,NA,"NA","ORFST",4,2008,"STATUS_AND_TREND",360,"{058AD6B9-B1D6-4EA2-9A83-82A46F28E5FF}","OR","171003070105","Rogue River-Siskiyou National Forest","FSR6","WC",2008,"middle",69.24108893,60.51367553,68.00386491,64.97203042,0.0363603,12.19183546,0.53971269,1186,1.111111111,13.46153846,20,13,"LSR","High Cascades","OR","N",1,"ORFST"
"ORFST0004",43.0403699998316,-122.403989999489,"Downstream End","Random GRTS","Foster Creek","2016ORFST1004",2016-07-15 00:00:00,"2016","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORFST0004",43.0403699998316,-122.403989999489,"Downstream End","Random GRTS","Foster Creek","2016ORFST9004",2016-07-18 00:00:00,"2016","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORFST0007",43.0450047096372,-122.412787269544,"Downstream End","Random GRTS","Foster Creek","2008ORFST1007",2008-07-11 00:00:00,"2008","Wadeable",NA,NA,NA,"NA","ORFST",7,2008,"STATUS_AND_TREND",240,"{409B5114-1056-42CB-B0A8-13C82D1A0363}","OR","171003070105","Rogue River-Siskiyou National Forest","FSR6","WC",2008,"middle",72.31322084,58.19260905,32.58374125,53.14994035,0.04157603,10.67870828,0.43407005,1228,2.5,16.19047619,5,2,"LSR","High Cascades","OR","N",1,"ORFST"
"ORFST0007",43.0450047096372,-122.412787269544,"Downstream End","Random GRTS","Foster Creek","2016ORFST1007",2016-07-14 00:00:00,"2016","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORFST0010",43.0158472200573,-122.386210130342,"Downstream End","Random GRTS","Foster Creek","2008ORFST1010",2008-07-14 00:00:00,"2008","Wadeable",NA,NA,NA,"NA","ORFST",10,2006,"STATUS_AND_TREND",240,"{E5823C6D-3243-45D2-8B98-44E51FD44518}","OR","171003070105","Rogue River-Siskiyou National Forest","FSR6","WC",2008,"middle",66.38717349,38.91275094,85.88885673,62.80990533,0.00365138,14.79236354,0.54675792,1116,0.4,20.58823529,22,10,"LSR","High Cascades","OR","N",1,"ORFST"
"ORFST0010",43.0158472200573,-122.386210130342,"Downstream End","Random GRTS","Foster Creek","2016ORFST1010",2016-07-16 00:00:00,"2016","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORFST0011",43.0000325001388,-122.398978000308,"Downstream End","Random GRTS","Hershberger Creek","2008ORFST1011",2008-07-13 00:00:00,"2008","Wadeable",NA,NA,NA,"NA","ORFST",11,2008,"STATUS_AND_TREND",160,"{98C603D1-872A-4166-B701-D4253C4B1F9C}","OR","171003070105","Rogue River-Siskiyou National Forest","FSR6","WC",2008,"middle",70.95214121,63.31959255,0,43.41217896,0.04157603,10.67870828,0.43407005,1107,1.111111111,11.53846153,0,0,"LSR","High Cascades","OR","N",1,"ORFST"
"ORFST0011",43.0000325001388,-122.398978000308,"Downstream End","Random GRTS","Hershberger Creek","2016ORFST1011",2016-07-17 00:00:00,"2016","Wadeable",NA,NA,NA,"0-40%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORFST0012",43.0508474802846,-122.430245510125,"Downstream End","Random GRTS","Foster Creek-Rogue River HUC12","2008ORFST1012",2008-07-15 00:00:00,"2008","Wadeable",NA,NA,NA,"NA","ORFST",12,2006,"STATUS_AND_TREND",160,"{384E2DA6-FDC6-45F8-9973-D69CF53F4E60}","OR","171003070105","Rogue River-Siskiyou National Forest","FSR6","WC",2008,"ref",66.30149939,68.29788172,60.00381726,63.96928091,0.08616096,4.13486266,0.31897355,1365,1.933333333,12.08791208,15,7,"LSR","High Cascades","OR","N",1,"ORFST"
"ORFST0012",43.0508474802846,-122.430245510125,"Downstream End","Random GRTS","Foster Creek-Rogue River HUC12","2016ORFST1012",2016-07-14 00:00:00,"2016","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORGLV0002",42.8000037877369,-123.090456519439,"Downstream End","Random GRTS","Snow Creek","2002ORGLV1002",2002-08-29 00:00:00,"2002","Wadeable",NA,NA,NA,"NA","ORGLV",2,2002,"STATUS_AND_TREND",150,"{81B86731-406B-47C8-8D8A-77D2E122152A}","OR","171003020603","Medford BLM","ORBLM","KS",2002,"imp90",68.89575982,42.25786838,39.72374712,49.08798302,0.03320017,11.1030998,0.40566542,659,4.666666667,42.98245614,5,4,"LSR","Klamath/Siskiyou","OR","N",1,"ORGLV"
"ORGLV0002",42.8000037877369,-123.090456519439,"Downstream End","Random GRTS","Snow Creek","2011ORGLV1002",2011-05-05 09:41:07,"2011","Wadeable",NA,NA,NA,"NA","ORGLV",2,2002,"STATUS_AND_TREND",150,"{81B86731-406B-47C8-8D8A-77D2E122152A}","OR","171003020603","Medford BLM","ORBLM","KS",2011,"imp90",60.43427313,56.21920562,33.60762308,49.07160317,0.03042805,11.52528575,0.51857023,659,14.33333333,23.8095238,7,4,"LSR","Klamath/Siskiyou","OR","N",2,"ORGLV"
"ORGLV0002",42.8000037877369,-123.090456519439,"Downstream End","Random GRTS","Snow Creek","2019ORGLV1002",2019-04-28 00:00:00,"2019","Wadeable",NA,NA,NA,"evidence of beaver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORGLV0013",42.8089563608155,-123.103937856038,"Downstream End","Random GRTS","McGinnis Creek-Cow Creek HUC12","2011ORGLV1013",2011-05-10 09:05:19,"2011","Wadeable",NA,NA,NA,"NA","ORGLV",13,2011,"STATUS_AND_TREND",160,"{CFC90C7F-75D4-D5C2-E8A6-96753D3BBB87}","OR","171003020603","Medford BLM","ORBLM","KS",2011,"imp90",62.1755522,22.25995305,53.10627085,44.7203601,0.08514524,2.98444113,0.30073224,665,5.831033803,27,7,7,"LSR","Klamath/Siskiyou","OR","N",2,"ORGLV"
"ORGLV0013",42.8089563608155,-123.103937856038,"Downstream End","Random GRTS","McGinnis Creek-Cow Creek HUC12","2019ORGLV1013",2019-04-25 00:00:00,"2019","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORGLV0014",42.7838231767957,-123.087669899542,"Downstream End","Random GRTS","Snow Creek","2002ORGLV1014",2002-08-29 00:00:00,"2002","Wadeable",NA,NA,NA,"NA","ORGLV",14,2002,"STATUS_AND_TREND",150,"{7CF79602-15CC-454F-8AEC-29B6DD2C592D}","OR","171003020603","Medford BLM","ORBLM","KS",2002,"imp90",55.71107076,58.4820024,19.9834561,43.72668932,0.06322659,5.08263447,0.35863362,727,18.16666667,28.33333333,2,0,"LSR","Klamath/Siskiyou","OR","N",1,"ORGLV"
"ORGLV0014",42.7838231767957,-123.087669899542,"Downstream End","Random GRTS","Snow Creek","2002ORGLV9014",2002-09-25 00:00:00,"2002","Wadeable",NA,NA,NA,"NA","ORGLV",14,2002,"STATUS_AND_TREND",150,"{7CF79602-15CC-454F-8AEC-29B6DD2C592D}","OR","171003020603","Medford BLM","ORBLM","KS",2002,"imp90",44.54377158,55.45286813,14.83751574,37.424063,0.06633817,5.13562199,0.34189349,727,31.33333333,32.23140495,0,0,"LSR","Klamath/Siskiyou","OR","N",1,"ORGLV"
"ORGLV0014",42.7838231767957,-123.087669899542,"Downstream End","Random GRTS","Snow Creek","2011ORGLV1014",2011-05-06 09:28:21,"2011","Wadeable",NA,NA,NA,"NA","ORGLV",14,2002,"STATUS_AND_TREND",150,"{7CF79602-15CC-454F-8AEC-29B6DD2C592D}","OR","171003020603","Medford BLM","ORBLM","KS",2011,"imp90",68.857385,72.35852615,19.66183483,52.47880256,0.06411392,8.93900785,0.46556284,727,2.666666667,10.47619047,2,0,"LSR","Klamath/Siskiyou","OR","N",2,"ORGLV"
"ORGLV0014",42.7838231767957,-123.087669899542,"Downstream End","Random GRTS","Snow Creek","2019ORGLV1014",2019-04-29 00:00:00,"2019","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORGLV0015",42.8120191470486,-123.098779209898,"Downstream End","Random GRTS","Snow Creek","2002ORGLV1015",2002-09-03 00:00:00,"2002","Wadeable",NA,NA,NA,"NA","ORGLV",15,2002,"STATUS_AND_TREND",150,"{5FCE4E6A-14E8-4909-ADC8-82F1A4D88831}","OR","171003020603","Medford BLM","ORBLM","KS",2002,"imp90",49.05503242,44.18486572,54.63872606,48.52289999,0.0191124,8.07922798,0.50128688,620,27.33333333,40.33613445,6,6,"LSR","Klamath/Siskiyou","OR","N",1,"ORGLV"
"ORGLV0015",42.8120191470486,-123.098779209898,"Downstream End","Random GRTS","Snow Creek","2011ORGLV1015",2011-05-08 08:32:56,"2011","Wadeable",NA,NA,NA,"NA","ORGLV",15,2002,"STATUS_AND_TREND",150,"{5FCE4E6A-14E8-4909-ADC8-82F1A4D88831}","OR","171003020603","Medford BLM","ORBLM","KS",2011,"imp90",72.66890339,46.51014495,28.62794473,47.96132742,0.02085009,10.77174438,0.55651629,620,0.888888889,37.14285714,2,1,"LSR","Klamath/Siskiyou","OR","N",2,"ORGLV"
"ORGLV0015",42.8120191470486,-123.098779209898,"Downstream End","Random GRTS","Snow Creek","2019ORGLV1015",2019-04-26 00:00:00,"2019","Wadeable",NA,NA,NA,"evidence of beaver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORGLV0017",42.8348756930205,-123.110032601244,"Downstream End","Random GRTS","Sugar Creek","2011ORGLV1017",2011-05-09 08:55:39,"2011","Wadeable",NA,NA,NA,"NA","ORGLV",17,2011,"STATUS_AND_TREND",160,"{97DAAD0A-9D53-E35F-1AA3-EC99C9985ACC}","OR","171003020603","Medford BLM","ORBLM","KS",2011,"imp90",0,18.43053114,33.49134821,17.11144206,0.04774228,3.61014312,0.33153593,619,3.185185185,26.66666666,1,1,"LSR","Klamath/Siskiyou","OR","N",2,"ORGLV"
"ORGLV0017",42.8348756930205,-123.110032601244,"Downstream End","Random GRTS","Sugar Creek","2019ORGLV1017",2019-04-26 00:00:00,"2019","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORGLV0024",42.807381937756,-123.098099150075,"Downstream End","Random GRTS","Snow Creek","2002ORGLV1024",2002-08-31 00:00:00,"2002","Wadeable",NA,NA,NA,"NA","ORGLV",24,2002,"STATUS_AND_TREND",150,"{0EEA7FC9-4A6B-4A01-94F7-5DB1AF534757}","OR","171003020603","Medford BLM","ORBLM","KS",2002,"imp90",25.12944937,46.40435615,47.50643064,39.29158673,0.01943397,7.9979199,0.32309126,634,54.66666667,37.28813559,5,4,"LSR","Klamath/Siskiyou","OR","N",1,"ORGLV"
"ORGLV0024",42.807381937756,-123.098099150075,"Downstream End","Random GRTS","Snow Creek","2011ORGLV1024",2011-05-08 14:15:52,"2011","Wadeable",NA,NA,NA,"NA","ORGLV",24,2002,"STATUS_AND_TREND",150,"{0EEA7FC9-4A6B-4A01-94F7-5DB1AF534757}","OR","171003020603","Medford BLM","ORBLM","KS",2011,"imp90",68.70124288,52.05817961,43.71263073,53.70076101,0.0182341,10.1747451,0.4892661,634,4.888888889,29.52380952,5,5,"LSR","Klamath/Siskiyou","OR","N",2,"ORGLV"
"ORGLV0024",42.807381937756,-123.098099150075,"Downstream End","Random GRTS","Snow Creek","2019ORGLV1024",2019-04-25 00:00:00,"2019","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORGLV0026",42.7808844775444,-123.091406710118,"Downstream End","Random GRTS","Snow Creek","2002ORGLV1026",2002-08-31 00:00:00,"2002","Wadeable",NA,NA,NA,"NA","ORGLV",26,2002,"STATUS_AND_TREND",150,"{2219A3C2-5462-4C7B-A034-92CEA4B080CF}","OR","171003020603","Medford BLM","ORBLM","KS",2002,"imp90",59.41618492,50.09142104,47.05096507,51.22949709,0.06376659,7.31872445,0.41805911,756,18.16666667,36.66666666,10,5,"LSR","Klamath/Siskiyou","OR","N",1,"ORGLV"
"ORGLV0026",42.7808844775444,-123.091406710118,"Downstream End","Random GRTS","Snow Creek","2011ORGLV1026",2011-05-06 15:58:13,"2011","Wadeable",NA,NA,NA,"NA","ORGLV",26,2002,"STATUS_AND_TREND",150,"{2219A3C2-5462-4C7B-A034-92CEA4B080CF}","OR","171003020603","Medford BLM","ORBLM","KS",2011,"imp90",74.2366866,53.8319512,51.21712475,58.59639392,0.06957945,8.3095104,0.41085022,756,1.333333333,23.8095238,10,7,"LSR","Klamath/Siskiyou","OR","N",2,"ORGLV"
"ORGLV0026",42.7808844775444,-123.091406710118,"Downstream End","Random GRTS","Snow Creek","2019ORGLV1026",2019-04-30 00:00:00,"2019","Wadeable",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORGLV0055",42.7955215974943,-123.087209509456,"Downstream End","Random GRTS","Snow Creek","2002ORGLV1055",2002-09-02 00:00:00,"2002","Wadeable",NA,NA,NA,"NA","ORGLV",55,2002,"STATUS_AND_TREND",150,"{920A0F79-3722-4E4C-AC41-0549534BDE85}","OR","171003020603","Medford BLM","ORBLM","KS",2002,"imp90",50.6111679,58.38438728,37.15077694,47.90027698,0.0261038,6.70829214,0.34987193,670,25.55555556,27.96610169,4,4,"LSR","Klamath/Siskiyou","OR","N",1,"ORGLV"
"ORGLV0055",42.7955215974943,-123.087209509456,"Downstream End","Random GRTS","Snow Creek","2011ORGLV1055",2011-05-09 17:21:55,"2011","Wadeable",NA,NA,NA,"NA","ORGLV",55,2002,"STATUS_AND_TREND",150,"{920A0F79-3722-4E4C-AC41-0549534BDE85}","OR","171003020603","Medford BLM","ORBLM","KS",2011,"imp90",63.44928563,56.21920562,39.24264518,51.93520869,0.02783041,10.0697586,0.59111539,670,10.88888889,23.8095238,7,7,"LSR","Klamath/Siskiyou","OR","N",2,"ORGLV"
