"SITE_ID","CREEK_CODE","SITE","ORIGINAL_SURVEY_YEAR","SAMPLE_TYPE","REACH_LENGTH","GLOBALID","STATES","HUC_12","unit","AGENCY","Prov","site_survey_id","survey_year","impact_group","poolscore","substratescore","woodscore","habitatscore","gradient","average_bfwidth","average_bfdepth","elevation","pool_fines","substrate","wood_12x25","wood_18x25","lua_group","aquatic_province","states","key_watershed","rotation_panel","creek_code","longitude","lattitude","Z","Z2"
"ORLOK0001","ORLOK",1,2007,"STATUS_AND_TREND",160,"{557DDA99-479F-444F-AA7F-B8FA06FA0B50}","OR","170900010703","Willamette National Forest","FSR6","WC","2008ORLOK6001",2008,"ref",70.60747805,22.22301687,90.94485528,60.20085973,0.09361889,6.41008902,0.36290914,635,0.533333333,32.05128205,36,26,"LSR","Western Cascades","OR","N",1,"ORLOK",-122.656764180033,43.8167361311005,0,0
"ORLOK0003","ORLOK",3,2007,"STATUS_AND_TREND",280,"{B7285886-21A6-47F0-AA57-F3C413564A66}","OR","170900010703","Willamette National Forest","FSR6","WC","2007ORLOK1003",2007,"middle",65.97911749,32.50658797,74.87561092,56.77599891,0.10517234,12.9629491,0.88385996,478,2.218836387,14.70588235,46,39,"LSR","Western Cascades","OR","N",1,"ORLOK",-122.675426919658,43.8229312615498,0,0
"ORLOK0006","ORLOK",6,2007,"STATUS_AND_TREND",160,"{003EC540-EB0A-4D5A-A2DD-9B293A878114}","OR","170900010703","Willamette National Forest","FSR6","WC","2007ORLOK1006",2007,"imp90",65.30474615,21.51775227,27.49883022,36.7778455,0.10527615,3.40821741,0.95929297,343,3.333333333,27.61904761,4,1,"LSR","Western Cascades","OR","N",1,"ORLOK",-122.694105159587,43.8627569608632,0,0
"ORLOK0009","ORLOK",9,2007,"STATUS_AND_TREND",160,"{DA384CAA-EF50-4BA1-8CDC-78464AE6F004}","OR","170900010703","Willamette National Forest","FSR6","WC","2007ORLOK1009",2007,"middle",45.11986331,27.51703975,39.29087852,36.42574644,0.13418029,2.29152142,0.30318362,702,29.25925926,31.31313131,9,7,"LSR","Western Cascades","OR","N",1,"ORLOK",-122.737224729338,43.8509972914583,0,0
"ORLOK0011","ORLOK",11,2007,"STATUS_AND_TREND",160,"{831AAF47-772A-43AC-9351-279DF0682FF4}","OR","170900010703","Willamette National Forest","FSR6","WC","2007ORLOK1011",2007,"middle",62.15294172,0,30.52972514,29.51444066,0.03216907,6.19949814,0.71733375,321,7.02745098,33.33333333,6,3,"LSR","Western Cascades","OR","N",1,"ORLOK",-122.611992610178,43.8572539812705,0,0
"ORLOK0012","ORLOK",12,2007,"STATUS_AND_TREND",160,"{4E9B1610-9C99-47BA-A3FD-7BD5FDDAC0F7}","OR","170900010703","Willamette National Forest","FSR6","WC","2007ORLOK1012",2007,"imp75",70.19911406,41.65055707,100,69.72684285,0.18925469,7.49816852,0.56039173,707,0.086805556,11.53846153,40,34,"LSR","Western Cascades","OR","N",1,"ORLOK",-122.682652470938,43.808941610719,0,0
"ORLOK0015","ORLOK",15,2007,"STATUS_AND_TREND",240,"{0EBC3795-6541-411C-B587-DF2C4617EC20}","OR","170900010703","Willamette National Forest","FSR6","WC","2007ORLOK1015",2007,"middle",39.54218955,51.86439999,62.23553987,50.69307246,0.03764293,12.14399661,0.89392445,412,7.416666667,10.47619047,29,22,"LSR","Western Cascades","OR","N",1,"ORLOK",-122.607795533682,43.8051397078652,0,0
"ORLOK0015","ORLOK",15,2007,"STATUS_AND_TREND",240,"{0EBC3795-6541-411C-B587-DF2C4617EC20}","OR","170900010703","Willamette National Forest","FSR6","WC","2007ORLOK9015",2007,"middle",65.4640045,29.39180328,55.09799619,48.85299227,0.04024921,7.50471351,0.50384147,412,1.533333333,20.95238095,22,20,"LSR","Western Cascades","OR","N",1,"ORLOK",-122.607795533682,43.8051397078652,0,0
"ORLOK0015","ORLOK",15,2007,"STATUS_AND_TREND",240,"{0EBC3795-6541-411C-B587-DF2C4617EC20}","OR","170900010703","Willamette National Forest","FSR6","WC","2008ORLOK6015",2008,"middle",66.62628148,53.02145326,39.63437908,51.98867658,0.03454339,9.76064958,0.63835257,412,0.916666667,11.53846153,15,4,"LSR","Western Cascades","OR","N",1,"ORLOK",-122.607795533682,43.8051397078652,0,0
"ORLOK0016","ORLOK",16,2007,"STATUS_AND_TREND",160,"{B86020AE-523D-452F-A699-94A35F189B11}","OR","170900010703","Willamette National Forest","FSR6","WC","2007ORLOK1016",2007,"middle",61.42731231,34.91763036,19.74734846,37.46639403,0.08766095,9.8662889,0.77634786,434,4.28843985,21.3592233,3,2,"LSR","Western Cascades","OR","N",1,"ORLOK",-122.629582310083,43.8144228208698,0,0
"ORLRV0004","ORLRV",4,2003,"STATUS_AND_TREND",162,"{154CC092-3068-4FEF-A94D-6FB2C6413087}","OR","171003011001","Umpqua National Forest","FSR6","WC","2003ORLRV1004",2003,"middle",0,67.34351091,14.52026498,27.26120826,0.03600422,6.41973488,0.2207011,716,13.26666667,7.43801652,6,3,"MATRIX","Western Cascades","OR","N",1,"ORLRV",-122.76708963022,43.1877611383495,0,0
"ORLRV0004","ORLRV",4,2003,"STATUS_AND_TREND",162,"{154CC092-3068-4FEF-A94D-6FB2C6413087}","OR","171003011001","Umpqua National Forest","FSR6","WC","2012ORLRV1004",2012,"middle",NA,68.93287323,39.58053647,54.68700675,0.03600422,7.47454545,0.33998484,716,NA,6.66666666,10,6,"MATRIX","Western Cascades","OR","N",2,"ORLRV",-122.76708963022,43.1877611383495,0,0
"ORLRV0007","ORLRV",7,2003,"STATUS_AND_TREND",155,"{46277742-98B1-4689-9937-272ABCDA70FA}","OR","171003011001","Umpqua National Forest","FSR6","WC","2003ORLRV1007",2003,"middle",54.32347906,71.08603156,34.97139579,52.64107557,0.07480975,5.16692053,0.24879655,791,3.555555556,4.95867768,7,7,"MATRIX","Western Cascades","OR","N",1,"ORLRV",-122.765926040887,43.1798795493272,0,0
"ORLRV0007","ORLRV",7,2003,"STATUS_AND_TREND",155,"{46277742-98B1-4689-9937-272ABCDA70FA}","OR","171003011001","Umpqua National Forest","FSR6","WC","2003ORLRV9007",2003,"middle",38.13212039,30.12299591,52.3000165,39.50925729,0.08594005,7.43830658,0.51366239,791,5.055555556,30.57851239,16,12,"MATRIX","Western Cascades","OR","N",1,"ORLRV",-122.765926040887,43.1798795493272,0,0
"ORLRV0007","ORLRV",7,2003,"STATUS_AND_TREND",155,"{46277742-98B1-4689-9937-272ABCDA70FA}","OR","171003011001","Umpqua National Forest","FSR6","WC","2004ORLRV6007",2004,"middle",0,30.93663206,46.4384672,25.73962734,0.08092251,9.33543124,0.63296888,791,21.44444444,27.61904761,13,11,"MATRIX","Western Cascades","OR","N",1,"ORLRV",-122.765926040887,43.1798795493272,0,0
"ORLRV0007","ORLRV",7,2003,"STATUS_AND_TREND",155,"{46277742-98B1-4689-9937-272ABCDA70FA}","OR","171003011001","Umpqua National Forest","FSR6","WC","2012ORLRV1007",2012,"middle",0,49.94646411,39.38350492,29.79211389,0.07645916,5.22684704,0.1279161,791,74.33333333,16.19047619,10,8,"MATRIX","Western Cascades","OR","N",2,"ORLRV",-122.765926040887,43.1798795493272,0,0
"ORLRV0009","ORLRV",9,2003,"STATUS_AND_TREND",243,"{04F4F8AB-6130-478D-8407-B575790372A3}","OR","171003011001","Umpqua National Forest","FSR6","WC","2003ORLRV1009",2003,"imp75",55.72277853,62.0500574,19.47608407,44.76790831,0.01745728,14.61534856,0.2954303,685,5.444444444,13.33333333,1,0,"MATRIX","Western Cascades","OR","N",1,"ORLRV",-122.763242389884,43.2152178490842,0,0
"ORLRV0009","ORLRV",9,2003,"STATUS_AND_TREND",243,"{04F4F8AB-6130-478D-8407-B575790372A3}","OR","171003011001","Umpqua National Forest","FSR6","WC","2012ORLRV1009",2012,"imp75",NA,68.6941491,33.5877029,51.51842722,0.02021809,15.99939703,0.48871166,685,NA,3.8095238,6,2,"MATRIX","Western Cascades","OR","N",2,"ORLRV",-122.763242389884,43.2152178490842,0,0
"ORLRV0010","ORLRV",10,2003,"STATUS_AND_TREND",251,"{5782420B-4119-44AC-88D9-3F33380A4526}","OR","171003011001","Umpqua National Forest","FSR6","WC","2003ORLRV1010",2003,"middle",72.16737525,67.50383068,41.70205341,59.35110135,0.02491172,11.00325513,0.39809036,624,0,3.30578512,6,3,"MATRIX","Western Cascades","OR","N",1,"ORLRV",-122.787312409757,43.2150670287304,0,0
"ORLRV0010","ORLRV",10,2003,"STATUS_AND_TREND",251,"{5782420B-4119-44AC-88D9-3F33380A4526}","OR","171003011001","Umpqua National Forest","FSR6","WC","2012ORLRV1010",2012,"middle",70.88899558,61.37839601,70.49733979,66.63151413,0.02284225,15.04171016,0.67940291,624,0.71942446,12.38095238,16,12,"MATRIX","Western Cascades","OR","N",2,"ORLRV",-122.787312409757,43.2150670287304,0,0
"ORLRV0010","ORLRV",10,2003,"STATUS_AND_TREND",251,"{5782420B-4119-44AC-88D9-3F33380A4526}","OR","171003011001","Umpqua National Forest","FSR6","WC","2012ORLRV9010",2012,"middle",69.07541168,67.92558112,69.18058855,67.83102984,0.02703725,16.24856961,0.56868696,624,1.740041929,4.76190476,19,15,"MATRIX","Western Cascades","OR","N",2,"ORLRV",-122.787312409757,43.2150670287304,0,0
"ORLRV0011","ORLRV",11,2003,"STATUS_AND_TREND",163,"{ECF9ABAA-5DB0-46CF-9253-902FEEC1ABDB}","OR","171003011001","Umpqua National Forest","FSR6","WC","2003ORLRV1011",2003,"imp75",65.74548008,56.68176658,24.97297352,47.98096867,0.01390405,6.22038985,0.24330354,1109,3,20,3,2,"MATRIX","Western Cascades","OR","N",1,"ORLRV",-122.693868509557,43.2146390298458,0,0
"ORLRV0011","ORLRV",11,2003,"STATUS_AND_TREND",163,"{ECF9ABAA-5DB0-46CF-9253-902FEEC1ABDB}","OR","171003011001","Umpqua National Forest","FSR6","WC","2012ORLRV1011",2012,"imp75",68.23548991,67.37470606,42.10293372,58.19984595,0.01694769,6.71509794,0.34087581,1109,1.555555556,10.47619047,8,5,"MATRIX","Western Cascades","OR","N",2,"ORLRV",-122.693868509557,43.2146390298458,0,0
"ORLRV0015","ORLRV",15,2003,"STATUS_AND_TREND",154,"{99984221-798A-4C9C-AE92-BF425FEB0FF2}","OR","171003011001","Umpqua National Forest","FSR6","WC","2003ORLRV1015",2003,"middle",NA,NA,NA,NA,0.09065325,NA,NA,743,2.666666667,4.1322314,4,4,"MATRIX","Western Cascades","OR","N",1,"ORLRV",-122.762702610396,43.1893099494888,0,0
"ORLRV0015","ORLRV",15,2003,"STATUS_AND_TREND",154,"{99984221-798A-4C9C-AE92-BF425FEB0FF2}","OR","171003011001","Umpqua National Forest","FSR6","WC","2012ORLRV1015",2012,"middle",78.10814021,76.26226013,76.27725161,75.91906581,0.09065325,6.73624934,0.37473855,743,0,0.95238095,16,13,"MATRIX","Western Cascades","OR","N",2,"ORLRV",-122.762702610396,43.1893099494888,0,0
"ORLRV0016","ORLRV",16,2003,"STATUS_AND_TREND",168,"{8F1FF519-26DA-42F1-BF04-E204FF846320}","OR","171003011001","Umpqua National Forest","FSR6","WC","2003ORLRV1016",2003,"middle",56.42431054,67.73992458,33.81402059,51.77881944,0.0491738,6.56857476,0.17825645,860,1,4.1322314,10,5,"MATRIX","Western Cascades","OR","N",1,"ORLRV",-122.728678220686,43.2163567394433,0,0
"ORLRV0016","ORLRV",16,2003,"STATUS_AND_TREND",168,"{8F1FF519-26DA-42F1-BF04-E204FF846320}","OR","171003011001","Umpqua National Forest","FSR6","WC","2012ORLRV1016",2012,"middle",0,66.45002336,100,55.93442987,0.05556512,8.54049577,0.5368787,860,8.931623932,4.76190476,35,24,"MATRIX","Western Cascades","OR","N",2,"ORLRV",-122.728678220686,43.2163567394433,0,0
"ORLRV0016","ORLRV",16,2003,"STATUS_AND_TREND",168,"{8F1FF519-26DA-42F1-BF04-E204FF846320}","OR","171003011001","Umpqua National Forest","FSR6","WC","2012ORLRV9016",2012,"middle",34.66084914,48.62861175,100,60.85405245,0.0554158,9.03430318,0.3313406,860,2.15320911,13.46153846,44,22,"MATRIX","Western Cascades","OR","N",2,"ORLRV",-122.728678220686,43.2163567394433,0,0
"ORLRV0018","ORLRV",18,2003,"STATUS_AND_TREND",155,"{2615316B-3F4C-4D55-8DB2-88DABF9F8EBE}","OR","171003011001","Umpqua National Forest","FSR6","WC","2003ORLRV1018",2003,"middle",74.87832645,76.10304529,37.38985601,61.66160441,0.06073015,7.20096881,0.21299166,972,0.916666667,2.54237288,6,4,"MATRIX","Western Cascades","OR","N",1,"ORLRV",-122.714332839006,43.224678238985,0,0
"ORLST0002","ORLST",2,2005,"STATUS_AND_TREND",160,"{D307D38A-7752-4A24-8CBD-A4B620B6122E}","OR","170900010303","Willamette National Forest","FSR6","WC","2005ORLST1002",2005,"imp75",NA,81.21260113,47.6068339,65.01207463,0.1067039,5.6364242,0.58337508,697,NA,10.47619047,20,6,"MATRIX","Western Cascades","OR","N",1,"ORLST",-122.314892349739,43.721400221446,0,0
"ORLST0002","ORLST",2,2005,"STATUS_AND_TREND",160,"{D307D38A-7752-4A24-8CBD-A4B620B6122E}","OR","170900010303","Willamette National Forest","FSR6","WC","2013ORLST1002",2013,"imp75",21.19663254,83.50069363,30.62537607,44.90053498,0.11520959,4.36390304,0.50298791,697,29,7.66666666,10,1,"MATRIX","Western Cascades","OR","N",2,"ORLST",-122.314892349739,43.721400221446,0,0
"ORLST0004","ORLST",4,2005,"STATUS_AND_TREND",480,"{3B5408CA-9AF2-4B7F-84E9-282E48159228}","OR","170900010303","Willamette National Forest","FSR6","WC","2005ORLST1004",2005,"imp90",54.297649,54.81945595,31.46279686,45.92947768,0.01588102,30.83412666,0.75479921,681,7.333333333,9,12,6,"MATRIX","Western Cascades","OR","N",1,"ORLST",-122.245523590486,43.6803734712177,0,0
"ORLST0004","ORLST",4,2005,"STATUS_AND_TREND",480,"{3B5408CA-9AF2-4B7F-84E9-282E48159228}","OR","170900010303","Willamette National Forest","FSR6","WC","2013ORLST1004",2013,"imp90",NA,72.05142448,33.26511303,53.0614832,0.01889614,24.03270037,0.81791358,681,NA,3.66666666,12,8,"MATRIX","Western Cascades","OR","N",2,"ORLST",-122.245523590486,43.6803734712177,0,0
"ORLST0004","ORLST",4,2005,"STATUS_AND_TREND",480,"{3B5408CA-9AF2-4B7F-84E9-282E48159228}","OR","170900010303","Willamette National Forest","FSR6","WC","2013ORLST9004",2013,"imp90",63.91732501,55.896454,32.22845811,49.59612556,0.01919942,27.47918389,0.75271448,681,0.428571429,8.66666666,10,8,"MATRIX","Western Cascades","OR","N",2,"ORLST",-122.245523590486,43.6803734712177,0,0
"ORLST0005","ORLST",5,2005,"STATUS_AND_TREND",480,"{9B5AF8C7-81D2-4BB4-8103-026219E433B4}","OR","170900010303","Willamette National Forest","FSR6","WC","2005ORLST1005",2005,"imp90",64.51440834,60.65287175,39.58165999,53.88988454,0.01718644,21.3094436,1.05429792,622,0,6.66666666,11,11,"MATRIX","Western Cascades","OR","N",1,"ORLST",-122.278336910957,43.6970716603519,0,0
"ORLST0005","ORLST",5,2005,"STATUS_AND_TREND",480,"{9B5AF8C7-81D2-4BB4-8103-026219E433B4}","OR","170900010303","Willamette National Forest","FSR6","WC","2005ORLST9005",2005,"imp90",58.94163053,66.84785194,27.45167401,50.11575065,0.01564598,23.65197522,0.82352276,622,4,4.8076923,6,5,"MATRIX","Western Cascades","OR","N",1,"ORLST",-122.278336910957,43.6970716603519,0,0
"ORLST0005","ORLST",5,2005,"STATUS_AND_TREND",480,"{9B5AF8C7-81D2-4BB4-8103-026219E433B4}","OR","170900010303","Willamette National Forest","FSR6","WC","2013ORLST1005",2013,"imp90",NA,80.64770436,33.00358331,57.29947955,0.01728444,24.53399115,1.11277218,622,NA,0.66666666,9,7,"MATRIX","Western Cascades","OR","N",2,"ORLST",-122.278336910957,43.6970716603519,0,0
"ORLST0005","ORLST",5,2005,"STATUS_AND_TREND",480,"{9B5AF8C7-81D2-4BB4-8103-026219E433B4}","OR","170900010303","Willamette National Forest","FSR6","WC","2013ORLST9005",2013,"imp90",60.53385276,42.87968719,33.26511303,44.46513073,0.01701838,26.26225333,0.79192916,622,2.857142857,12,12,8,"MATRIX","Western Cascades","OR","N",2,"ORLST",-122.278336910957,43.6970716603519,0,0
"ORLST0008","ORLST",8,2005,"STATUS_AND_TREND",160,"{8F7D21C4-9CC9-4076-A2B1-04616174C25F}","OR","170900010303","Willamette National Forest","FSR6","WC","2005ORLST1008",2005,"imp90",65.49774689,30.90197271,36.24376953,42.98433809,0.14993,3.89648717,0.40490618,634,1.083333333,15.23809523,9,8,"MATRIX","Western Cascades","OR","N",1,"ORLST",-122.283823039363,43.7074157111059,0,0
"ORLST0008","ORLST",8,2005,"STATUS_AND_TREND",160,"{8F7D21C4-9CC9-4076-A2B1-04616174C25F}","OR","170900010303","Willamette National Forest","FSR6","WC","2005ORLST9008",2005,"imp90",61.06975381,19.41344808,37.39179836,38.07883607,0.14732984,4.73282603,0.32594468,634,3.222222222,18.09523809,10,8,"MATRIX","Western Cascades","OR","N",1,"ORLST",-122.283823039363,43.7074157111059,0,0
"ORLST0008","ORLST",8,2005,"STATUS_AND_TREND",160,"{8F7D21C4-9CC9-4076-A2B1-04616174C25F}","OR","170900010303","Willamette National Forest","FSR6","WC","2013ORLST1008",2013,"imp90",63.35967173,37.22066124,31.52438601,42.8503527,0.15112973,3.94779981,0.46278244,634,2.116104869,13.66666666,7,6,"MATRIX","Western Cascades","OR","N",2,"ORLST",-122.283823039363,43.7074157111059,0,0
"ORLST0020","ORLST",20,2005,"STATUS_AND_TREND",160,"{90822171-E74B-4764-AD9A-BF05DD337349}","OR","170900010303","Willamette National Forest","FSR6","WC","2005ORLST1020",2005,"middle",NA,19.47242599,83.79056481,52.01730992,0.12161351,5.04726983,0.40573258,881,NA,24.03846153,22,11,"MATRIX","Western Cascades","OR","N",1,"ORLST",-122.323201729138,43.7331908502694,0,0
"ORLST0020","ORLST",20,2005,"STATUS_AND_TREND",160,"{90822171-E74B-4764-AD9A-BF05DD337349}","OR","170900010303","Willamette National Forest","FSR6","WC","2013ORLST1020",2013,"middle",NA,5.97890209,57.43131668,31.75324693,0.11969055,3.26389594,0.20660508,881,NA,29.66666666,17,5,"MATRIX","Western Cascades","OR","N",2,"ORLST",-122.323201729138,43.7331908502694,0,0
"ORLST0021","ORLST",21,2005,"STATUS_AND_TREND",160,"{44E9189E-80E0-4042-8EE1-1794DF770CD5}","OR","170900010303","Willamette National Forest","FSR6","WC","2005ORLST1021",2005,"middle",29.51023948,48.84634747,44.47087365,40.47571098,0.14746753,5.12599162,0.41767308,691,18.46666667,9.52380952,13,11,"MATRIX","Western Cascades","OR","N",1,"ORLST",-122.283115530603,43.7095001910012,0,0
"ORLST0021","ORLST",21,2005,"STATUS_AND_TREND",160,"{44E9189E-80E0-4042-8EE1-1794DF770CD5}","OR","170900010303","Willamette National Forest","FSR6","WC","2013ORLST1021",2013,"middle",44.80776438,69.93219285,36.20891123,49.66029665,0.14000048,3.72844884,0.38860379,691,11.07738095,6,10,6,"MATRIX","Western Cascades","OR","N",2,"ORLST",-122.283115530603,43.7095001910012,0,0
"ORMCM0001","ORMCM",1,2009,"STATUS_AND_TREND",160,"{F35423A0-B7B5-41EC-879A-D7D9FADD4703}","OR","171003110503","Medford BLM","ORBLM","KS","2009ORMCM1001",2009,"imp90",NA,39.6577819,16.84385583,28.24041923,0.01042089,6.41606866,0.33000349,479,NA,7.84313725,0,0,"MATRIX","Klamath/Siskiyou","OR","N",1,"ORMCM",-123.564177239153,42.2169165443544,492.557000000001,492.557000000001
"ORMCM0005","ORMCM",5,2009,"STATUS_AND_TREND",160,"{168FF5C4-1215-4856-A0C5-458BEF3B7B01}","OR","171003110503","Medford BLM","ORBLM","KS","2009ORMCM1005",2009,"imp90",NA,0,51.14536977,25.516901,0.12413451,1.89588727,0.4874329,663,NA,53.92156862,5,4,"MATRIX","Klamath/Siskiyou","OR","N",1,"ORMCM",-123.523666250434,42.2007802939852,228.437000000005,228.437000000005
"ORMCM0009","ORMCM",9,2009,"STATUS_AND_TREND",160,"{DE8B5DA7-0511-4B88-8687-7EC5C7657998}","OR","171003110503","Medford BLM","ORBLM","KS","2009ORMCM1009",2009,"imp90",61.65923588,41.4489646,51.97215972,50.67737355,0.03090192,2.70096142,0.33452981,513,11.13333333,15.23809523,5,3,"MATRIX","Klamath/Siskiyou","OR","N",1,"ORMCM",-123.540520490152,42.2179880044252,514.668000000005,514.668000000005
"ORMCM0010","ORMCM",10,2009,"STATUS_AND_TREND",160,"{49DA16CF-7815-4112-BEAB-8514C55DDE83}","OR","171003110503","Medford BLM","ORBLM","KS","2009ORMCM1010",2009,"middle",58.04895167,73.86707641,51.61338922,60.40323942,0.13881132,5.17588303,0.6128161,645,1.966666667,2.94117647,8,6,"MATRIX","Klamath/Siskiyou","OR","N",1,"ORMCM",-123.497594170808,42.2201773541302,685.781000000003,685.781000000003
"ORMCM0013","ORMCM",13,2009,"STATUS_AND_TREND",160,"{D3A373A0-1E88-4FC6-A6A4-D22629AEF40E}","OR","171003110503","Medford BLM","ORBLM","KS","2009ORMCM1013",2009,"imp90",NA,57.07474211,27.37253465,42.45002526,0.23998362,3.76660641,0.36240148,781,NA,8.57142857,3,1,"MATRIX","Klamath/Siskiyou","OR","N",1,"ORMCM",-123.489368340226,42.2213022045341,717.023000000001,717.023000000001
"ORMCM0016","ORMCM",16,2009,"STATUS_AND_TREND",160,"{7C6B8FA7-22EC-44E0-AEE8-6E7462D96B68}","OR","171003110503","Medford BLM","ORBLM","KS","2009ORMCM1016",2009,"imp90",NA,71.83606485,38.84834875,55.79090386,0.02064294,4.58227699,0.48665645,495,NA,5.71428571,2,2,"MATRIX","Klamath/Siskiyou","OR","N",1,"ORMCM",-123.558942319915,42.2113764434283,536.297000000006,536.297000000006
"ORMCM0026","ORMCM",26,2009,"STATUS_AND_TREND",160,"{DF3B9891-5C23-40D1-B754-82A215346520}","OR","171003110503","Medford BLM","ORBLM","KS","2009ORMCM1026",2009,"imp90",71.25651167,39.84638601,23.78119654,43.61283278,0.05011248,2.56496693,0.27397654,547,1.2,20,1,1,"MATRIX","Klamath/Siskiyou","OR","N",1,"ORMCM",-123.550948079667,42.2012421335456,618.248999999996,618.248999999996
"ORMCM0040","ORMCM",40,2009,"STATUS_AND_TREND",160,"{5A9E55BE-47CC-4EC6-BF2A-BB98729E3AF0}","OR","171003110503","Medford BLM","ORBLM","KS","2009ORMCM1040",2009,"imp90",NA,62.32300192,12.46882748,37.5404899,0.0768433,3.60958234,0.36374421,546,NA,6.66666666,0,0,"MATRIX","Klamath/Siskiyou","OR","N",1,"ORMCM",-123.518330080823,42.2139953634726,102.986000000004,102.986000000004
"ORMDL0010","ORMDL",10,2004,"STATUS_AND_TREND",160,"{FA02D9D0-7CEB-469F-9451-523FD409B4C7}","OR","171003020901","Roseburg BLM","ORBLM","KS","2004ORMDL1010",2004,"imp75",55.77692519,48.95878655,39.87903944,47.26356104,0.02467594,5.80882246,0.48695929,510,1.466666667,14.28571428,8,5,"LSR","Klamath/Siskiyou","OR","Y",1,"ORMDL",-123.478237980098,42.8169976373878,0,0
"ORMDL0010","ORMDL",10,2004,"STATUS_AND_TREND",160,"{FA02D9D0-7CEB-469F-9451-523FD409B4C7}","OR","171003020901","Roseburg BLM","ORBLM","KS","2012ORMDL1010",2012,"imp75",41.30397126,54.68112546,43.35576175,45.80511182,0.02301833,4.69860901,0.25282391,510,3.075674199,10.47619047,8,6,"LSR","Klamath/Siskiyou","OR","Y",2,"ORMDL",-123.478237980098,42.8169976373878,0,0
"ORUWC0028","ORUWC",28,2002,"STATUS_AND_TREND",150,"{D90A36CF-6690-41B5-854E-524CF403AB91}","OR","171003020801","Rogue River-Siskiyou National Forest","FSR6","CS","2002ORUWC1028",2002,"imp75",70.00924441,41.01942035,1.5575732,36.08263853,0.01446172,5.18863343,0.41066456,618,0.666666667,20.66115702,2,1,"MATRIX","Washington/Oregon Coast Range","OR","Y",1,"ORUWC",-123.844409359636,42.8120821471623,0,0
"ORUWC0028","ORUWC",28,2002,"STATUS_AND_TREND",150,"{D90A36CF-6690-41B5-854E-524CF403AB91}","OR","171003020801","Rogue River-Siskiyou National Forest","FSR6","CS","2010ORUWC1028",2010,"imp75",34.01918062,46.46118423,40.90789162,39.88525378,0.01114226,8.44781725,1.06815943,618,4.528138528,18.09523809,8,7,"MATRIX","Washington/Oregon Coast Range","OR","Y",2,"ORUWC",-123.844409359636,42.8120821471623,0,0
