"SITE_ID","YEAR","VISIT_NO","LOC_NAME","DATE_COL","TEAM_ID","XSTATUS","VALXSTAT","SITESAMP","MLAT_DD","MLON_DD","XLAT_DD","XLON_DD","MLAT_DEG","MLAT_MIN","MLAT_SEC","MLON_DEG","MLON_MIN","MLON_SEC","XLAT_DEG","XLAT_MIN","XLAT_SEC","XLON_DEG","XLON_MIN","XLON_SEC","XDIMEN","XGPSCOOR","VER_STAT","GPS_VER","LOC_VER","SIG_VER","RDS_VER","TOP_VER","OTH_VER","RCHWIDTH","RCHUP","RCHDOWN","RCHLEN","COM_IM","STATE","TRCHLEN","XLONDD" 
"NEWS04-3406",2004,1,"Beaver Brook",08/09/2004,"1","SAMPLEABLE","WADEABLE","Y",42.847400,-71.346300,42.847530,-71.346850,42,50,51,71,20,47,42,50,51,71,20,49,"2D","Y","VERIFIED","Y","N","Y","Y","N","N",9,180,180, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","NH",360,  
"NEWS04-3504",2004,1,"Mill Brook",07/11/2004,"1","SAMPLEABLE","WADEABLE","Y",41.880400,-73.330500,41.880430,-73.330455,41,52,49,73,19,50,41,52,50,73,19,50,"2D","Y","VERIFIED","Y","Y","N","Y","N","N",3,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","CT",150,  
"NEWS04-3603",2004,1,"WILLAMANTIC RIVER",07/12/2004,"1","SAMPLEABLE","WADEABLE","Y",41.950800,-72.303600,41.950769,-72.303585,41,57,3,72,18,13,41,57,3,72,18,13,"2D","Y","VERIFIED","Y","Y","N","Y","N","N",11,220,220, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","CT",440,  
"NEWS04-3701",2004,1,"STOP BROOK",07/17/2004,"1","SAMPLEABLE","WADEABLE","Y",42.090400,-71.298100,42.090430,-71.298060,42,5,25,71,17,53,42,5,26,71,17,53,"2D","Y","VERIFIED","Y","N","N","Y","N","N",2.5,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","MA",150,  
"NEWS04-3802",2004,1,"Longwater Brook",07/18/2004,"1","SAMPLEABLE","WADEABLE","Y",42.128500,-70.873700,42.128453,-70.873715,42,7,43,70,52,25,42,7,42,70,52,25,"2D","Y","VERIFIED","Y","N","N","Y","N","N",3,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","MA",150,  
"NEWS04-3901",2004,1,"SAUGATUCK",07/08/2004,"1","SAMPLEABLE","WADEABLE","Y",41.324000,-73.441100,41.323980,-73.441120,41,19,26,73,26,28,41,19,26,73,26,28,"2D","Y","VERIFIED","Y","N","N","Y","N","N",7,140,140, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","CT",280,  
"NEWS04-4003",2004,1,"Steele Brook",07/10/2004,"1","SAMPLEABLE","WADEABLE","Y",41.636900,-72.868300,41.610250,-73.115700,41,38,13,72,52,6,41,36,37,73,6,57,"2D","Y","VERIFIED","Y","Y","N","Y","N","N",4,80,80, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","CT",160,  
"NEWS04-4104",2004,1,"Pease Brook",07/13/2004,"1","SAMPLEABLE","WADEABLE","Y",41.597900,-72.195300,41.597891,-72.195304,41,35,52,72,11,43,41,35,52,72,11,43,"2D","Y","VERIFIED","Y","N","N","N","N","N",5,100,100, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","CT",200,  
"NEWS04-4201",2004,1,"Great Swamp Brook",07/15/2004,"1","SAMPLEABLE","WADEABLE","Y",41.558900,-71.129500,41.558900,-71.129500,41,33,32,71,7,46,41,33,32,71,7,46,"2D","Y","VERIFIED","Y","N","N","Y","N","N",5,100,100, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","MA",200,  
"OWW04440-0004",2004,1,"Middle Fork Kentucky River",09/16/2004,"2","SAMPLEABLE","WADEABLE","Y",36.912623,-83.455594,36.912610,-83.455520,36,54,45,83,27,20,36,54,45,83,27,20,"3D","Y","VERIFIED","Y","N","N","Y","N","N",4,80,80, ," ","KY",160,  
"OWW04440-0008",2004,1,"Sals Creek",08/23/2004,"11","SAMPLEABLE","WADEABLE","Y",37.190539,-89.597779,16.269042,-5.411856,37,11,26,89,35,52,16,16,9,5,24,43," ","N","VERIFIED","Y","N","N","N","Y","N",3,75,75, ," ","MO",150,  
"OWW04440-0010",2004,1,"NO NAME",08/18/2004,"2","SAMPLEABLE","WADEABLE","Y",40.001053,-75.813561,40.001860,-75.811840,40,0,4,75,48,49,40,0,7,75,48,43,"3D","Y","VERIFIED","Y","Y","Y","Y","Y","N",3,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","PA",150,  
"OWW04440-0011",2004,1,"Prairie Creek",09/14/2004,"11","SAMPLEABLE","WADEABLE","Y",38.068629,-92.069629,15.580957,-5.421317,38,4,7,92,4,11,15,34,51,5,25,17," ","N","VERIFIED"," ","N","N","N","Y","N",3.7,75,75, ," ","MO",150,  
"OWW04440-0014",2004,1,"Town Creek",07/17/2004,"3","SAMPLEABLE","WADEABLE","Y",34.715800,-85.611200,34.715790,-85.611440,34,42,57,85,36,40,34,42,57,85,36,41,"3D","Y","VERIFIED","Y","Y","N","Y","Y","N",3,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","AL",150,  
"OWW04440-0015",2004,1,"Cod Creek",10/19/2004,"1","SAMPLEABLE","WADEABLE","Y",38.525471,-75.667961, , ,38,31,32,75,40,3,38,31,32,75,40,5," ","Y","VERIFIED","N","Y","N","N","Y","N",1,75,75, ," ","DE",150,  
"OWW04440-0016",2004,1,"EAST BUREAU CREEK",07/28/2004,"5","SAMPLEABLE","WADEABLE","Y",41.349286,-89.378115,41.349270,-89.378510,41,20,57,89,22,41,41,20,57,89,22,43,"3D","Y","VERIFIED","Y","N","N","N","N","N",4.5,90,90, ," ","IL",180,  
"OWW04440-0017",2004,1,"Mud Creek",07/14/2004,"3","SAMPLEABLE","WADEABLE","Y",33.358000,-87.145500,33.358290,-87.145530,33,21,29,87,8,44,33,21,30,87,8,44,"3D","Y","VERIFIED","Y","Y","N","Y","Y","N",6,120,120, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","AL",240,  
"OWW04440-0019",2004,1,"Sandy Creek",07/14/2004,"2","SAMPLEABLE","WADEABLE","Y",41.187327,-96.592269,41.187320,-96.592540,41,11,14,96,35,32,41,11,14,96,35,33,"3D","Y","VERIFIED","Y","N","N","Y","Y","N",5,100,100, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","NE",200,  
"OWW04440-0020",2004,1,"Little Fork",08/11/2004,"2","SAMPLEABLE","WADEABLE","Y",38.325542,-80.375038, , ,38,19,32,80,22,30,38,19,32,80,22,30," ","Y","VERIFIED","N","N","N","N","Y","GIS",5,100,100, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","WV",200,  
"OWW04440-0021",2004,1,"Unknown",07/14/2004,"1","SAMPLEABLE","WADEABLE","Y",33.692831,-94.025326,33.692620,-94.025130,33,41,34,94,1,31,33,41,33,94,1,30,"3D","Y","VERIFIED","Y","N","N","N","N","N",5,100,100, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","AR",200,  
"OWW04440-0023",2004,1,"Hemlock Creek",07/15/2004,"4","SAMPLEABLE","WADEABLE","Y",44.530380,-89.988280,44.530380,-89.988490,44,31,49,89,59,18,44,31,49,789,59,19,"3D","Y","VERIFIED","Y","Y","N","N","Y","N",7,140,140, ," ","WI",280,  
"OWW04440-0026",2004,1,"Myers Fork",08/17/2004,"1","SAMPLEABLE","INTWADE","Y",39.205418,-81.254701, , ,39,12,20,81,15,17,39,12,20,81,15,17," ","Y","VERIFIED","N","N","N","N","Y","GIS",3,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","WV",150,  
"OWW04440-0029",2004,1,"Cow House Creek",06/20/2004,"1","SAMPLEABLE","WADEABLE","Y",31.590500,-98.126900,31.590500,-98.127050,31,35,26,98,7,37,31,35,26,98,7,37,"3D","Y","VERIFIED","Y","Y","N","N","N","N",14,280,280, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","TX",560,  
"OWW04440-0030",2004,1,"East Toxaway Creek",09/14/2004,"1","SAMPLEABLE","WADEABLE","Y",34.742530,-83.237095,34.742530,-83.237260,34,44,33,83,14,14,34,44,33,83,14,14,"3D","Y","VERIFIED","Y","N","N","N","N","N",2,135,15, ," ","SC",150,  
"OWW04440-0032",2004,1,"Middle Creek",09/09/2004,"2","SAMPLEABLE","WADEABLE","Y",38.266739,-85.840110,38.266990,-85.840240,38,16,0,85,50,24,38,16,1,85,50,25,"3D","Y","VERIFIED","Y","Y","Y","Y","Y","N",7,140,140, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","IN",280,  
"OWW04440-0034",2004,1,"Whitney Creek",10/05/2004,"2","SAMPLEABLE","WADEABLE","Y",44.219009,-83.872870,44.219040,-83.872880,44,13,8,83,52,22,44,13,9,83,52,22,"3D","Y","VERIFIED","Y","Y","N","Y","Y","N",3,75,75, ," ","MI",150,  
"OWW04440-0039",2004,1,"DIAMOND VALLEY CREEK",07/19/2004,"4","SAMPLEABLE","WADEABLE","Y",44.653166,-91.106276,44.653200,-91.106500,44,39,11,91,6,23,44,39,12,91,6,23,"3D","Y","VERIFIED","Y","N","N","Y","Y","N",5,100,100, ," ","WI",200,  
"OWW04440-0040",2004,1,"INDIAN CREEK",07/28/2004,"2","SAMPLEABLE","WADEABLE","Y",38.964581,-89.984278,38.964750,-89.984090,38,57,52,89,59,3,38,57,53,89,59,3,"3D","N","VERIFIED","Y","Y","N","N","Y","N",6,120,120, ," ","IL",240,  
"OWW04440-0041",2004,1,"Watson Bayou",06/16/2004,"2","SAMPLEABLE","WADEABLE","Y",31.751762,-93.388340,31.751980,-93.388660,31,45,6,93,23,18,31,45,7,93,23,19,"2D","Y","VERIFIED","Y","Y","N","N","Y","Map Zone Website",3,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","LA",150,  
"OWW04440-0043",2004,1,"Black River",10/02/2004,"5","SAMPLEABLE","WADEABLE","Y",46.380687,-90.062364,46.380680,-90.062380,46,22,50,90,3,45,46,22,50,90,3,45,"3D","Y","VERIFIED","Y","Y","N","N","Y","Aerial",8,160,160, ," ","MI",320,  
"OWW04440-0045",2004,1,"SAN ANTONIO 2",09/17/2004,"1","SAMPLEABLE","WADEABLE","Y",35.958652,-106.486996,35.958350,-106.486660,35,57,31,106,29,13,35,57,30,106,29,12,"3D","Y","VERIFIED","Y","N","N","N","N","N",1,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","NM",150,  
"OWW04440-0046",2004,1,"Mountaintown Creek",08/19/2004,"1","SAMPLEABLE","WADEABLE","Y",34.775050,-84.556200,34.775066,-84.555433,34,46,30,84,33,22,34,46,30,84,33,20,"3D","Y","VERIFIED","Y","N","N","N","Y","N",7,140,140, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","GA",280,  
"OWW04440-0048",2004,1,"Unnamed Creek",07/09/2004,"1","SAMPLEABLE","WADEABLE","Y",42.807136,-91.033742,42.806440,-91.033490,42,48,26,91,2,1,42,48,23,91,2,1,"3D","Y","VERIFIED","Y","N","Y","Y","Y","N",2,75,75, ," ","WI",150,  
"OWW04440-0050",2004,1,"UNKNOWN",08/05/2004,"1","SAMPLEABLE","WADEABLE","Y",41.418397,-74.116180,41.418450,-74.116180,41,25,6,74,6,58,41,25,6,74,6,58,"2D","Y","VERIFIED","Y","N","N","Y","Y","N",2.5,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","NY",150,  
"OWW04440-0051",2004,1,"TOLEN CREEK",09/14/2004,"1","SAMPLEABLE","WADEABLE","Y",37.352714,-95.252582,37.352700,-95.252580,37,21,10,95,15,9,37,21,10,95,15,9,"3D","Y","VERIFIED","Y","N","N","N","Y","N",8,160,160, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","KS",320,  
"OWW04440-0054",2004,1,"Campbell Creek",07/20/2004,"1","SAMPLEABLE","WADEABLE","Y",33.549737,-83.622914, , ,33,32,59,83,37,22,33,32,59,83,37,22," ","Y","VERIFIED","N","Y","N","N","Y","N",3,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","GA",150,  
"OWW04440-0055",2004,1,"RICE RIVER",08/15/2004,"5","SAMPLEABLE","WADEABLE","Y",46.578743,-93.528994,46.578720,-93.529420,46,34,43,93,31,44,46,34,43,93,31,46,"3D","Y","VERIFIED","Y","Y","N","Y","Y","AERIAL",9,180,180, ," ","MN",360,  
"OWW04440-0056",2004,1,"RAILROAD CREEK",07/30/2004,"2","SAMPLEABLE","WADEABLE","Y",40.374599,-91.318756,40.374600,-91.318800,40,22,29,91,19,8,40,22,29,91,19,8,"3D","Y","VERIFIED","Y","Y","N","Y","Y","N",5,100,100, ," ","IL",200,  
"OWW04440-0058",2004,1,"Williams Run",08/18/2004,"3","SAMPLEABLE","WADEABLE","Y",41.318023,-78.892449,41.318000,-78.892630,41,19,5,78,53,33,41,19,5,78,53,33,"3D","Y","VERIFIED","Y","N","N","Y","Y","N",3,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","PA",150,  
"OWW04440-0059",2004,1,"COUNTY DITCH #31",08/25/2004,"2","SAMPLEABLE","WADEABLE","Y",44.625844,-94.531100,44.625900,-94.531390,44,37,33,94,31,52,44,37,33,94,31,53,"3D","Y","VERIFIED","Y","Y","N","Y","Y","N",2,75,75, ," ","MN",150,  
"OWW04440-0060",2004,1,"East Branch Green Creek",07/09/2004,"2","SAMPLEABLE","WADEABLE","Y",39.194194,-88.504833,39.194220,-88.505040,39,11,39,88,30,17,39,11,39,88,30,18,"3D","Y","VERIFIED","Y","Y","Y","Y","Y","N",4,80,80, ," ","IL",160,  
"OWW04440-0061",2004,1,"Juanita Creek",10/27/2004,"13","SAMPLEABLE","WADEABLE","Y",29.042980,-96.224400,29.042991,-96.224695,29,2,35,96,13,28,29,2,35,96,13,29,"3D","Y","VERIFIED","Y","N","N","N","Y","N",5,100,100, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","TX",200,  
"OWW04440-0063",2004,1,"Wolf Run",07/24/2004,"2","SAMPLEABLE","WADEABLE","Y",42.116950,-78.319595,42.116800,-78.319480,42,7,1,78,19,11,42,7,0,78,19,10,"3D","Y","VERIFIED","Y","Y","N","N","Y","N",2,75,75, ," ","NY",150,  
"OWW04440-0064",2004,1,"Brush Creek",09/12/2004,"16","SAMPLEABLE","WADEABLE","Y",38.781650,-83.430250,38.782090,-83.429890,38,46,54,83,25,49,38,46,56,83,25,48,"3D","Y","VERIFIED","Y","N","N","Y","N","N",30,600,600, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","OH",1200,  
"OWW04440-0066",2004,1,"Munger Brook",06/29/2004,"2","SAMPLEABLE","WADEABLE","Y",42.960003,-75.788976,42.960090,-75.788940,42,57,36,75,47,20,42,57,36,75,47,20,"3D","Y","VERIFIED","Y","N","N","Y","Y","N",1,75,75, ," ","NY",150,  
"OWW04440-0070",2004,1,"BULL RUN CREEK",08/30/2004,"20","SAMPLEABLE","WADEABLE","Y",39.236965,-76.729683, , ,39,14,13,76,43,47,39,14,13,76,43,47," ","Y","VERIFIED","N","N","N","N","Y","N",3,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","MD",150,  
"OWW04440-0071",2004,1,"Unnamed tributary to North Pool",08/20/2004,"2","SAMPLEABLE","WADEABLE","Y",45.422052,-92.955402,45.422000,-92.955320,45,25,19,92,57,19,45,25,19,92,57,19,"3D","Y","VERIFIED","Y","N","Y","Y","Y","N",2,60,90, ," ","MN",150,  
"OWW04440-0077",2004,1,"CANONES CREEK",09/13/2004,"1","SAMPLEABLE","WADEABLE","Y",36.868836,-106.453552,36.868840,-106.454480,36,52,8,106,27,13,36,52,8,106,27,16,"3D","Y","VERIFIED","Y","N","N","N","N","N",1,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","NM",150,  
"OWW04440-0078",2004,1,"Wells Creek",07/01/2004,"2","SAMPLEABLE","WADEABLE","Y",36.319617,-87.674893,36.319620,-87.674900,36,19,11,87,40,30,36,19,11,87,40,30,"3D","Y","VERIFIED","Y","N","Y","Y","Y","N",15,300,300, ," ","TN",600,  
"OWW04440-0080",2004,1,"UNNAMED CREEK",06/29/2004,"1","SAMPLEABLE","WADEABLE","Y",43.562137,-89.904935,43.562137,-89.904935,43,33,44,89,54,18,43,33,44,89,54,18,"3D","Y","VERIFIED","Y","N","N","N","Y","N",2,75,75, ," ","WI",150,  
"OWW04440-0081",2004,1,"RABBIT CREEK",07/23/2004,"2","SAMPLEABLE","WADEABLE","Y",31.556301,-87.841794,31.556150,-87.840720,31,33,23,87,50,30,31,33,22,87,50,27,"3D","Y","VERIFIED","Y","Y","Y","Y","Y","N",9,180,180, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","AL",360,  
"OWW04440-0085",2004,1,"Fourche La Fave",06/28/2004,"1","SAMPLEABLE","WADEABLE","Y",34.785985,-94.215022, , ,34,47,10,94,12,54,34,47,9,94,12,54," ","Y","VERIFIED","N","N","Y","Y","Y","N",5,100,100, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","AR",200,  
"OWW04440-0087",2004,1,"Dutchman Creek",06/23/2004,"1","SAMPLEABLE","WADEABLE","Y",46.675770,-91.945210,46.675770,-91.945210,46,40,33,91,56,43,46,40,33,91,56,43,"3D","Y","VERIFIED","Y","Y","N","N","Y","N",6,120,120, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","WI",240,  
"OWW04440-0093",2004,1,"Stephens Creek",07/14/2004,"1","SAMPLEABLE","WADEABLE","Y",30.685259,-95.201880,30.690000,-95.200000,30,41,7,95,12,7,30,41,24,95,12,0,"3D","Y","VERIFIED","Y","N","N","N","Y","N",3.7,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","TX",150,  
"OWW04440-0094",2004,1,"South Fork Indian Creek",09/18/2004,"2","SAMPLEABLE","WADEABLE","Y",36.699232,-84.313243,36.699470,-84.313300,36,41,57,84,18,48,36,41,58,84,18,48,"2D","Y","VERIFIED","Y","N","N","Y","N","N",2,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","KY",150,  
"OWW04440-0096",2004,1,"Raccoon Creek",09/15/2004,"16","SAMPLEABLE","PARBYWADE","Y",40.064020,-82.534000,40.064090,-82.533710,40,3,50,82,32,2,40,3,51,82,32,1,"3D","Y","VERIFIED","Y","N","N","Y","N","N",14,280,280, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","OH",560,  
"OWW04440-0102",2004,1,"Trough Spring Branch Tuscarora Creek",08/10/2004,"3","SAMPLEABLE","WADEABLE","Y",40.278716,-77.761435,40.278770,-77.761660,40,16,43,77,45,41,40,16,44,77,45,42,"3D","Y","VERIFIED","Y","Y","N","Y","Y","N",5,100,100, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","PA",200,  
"OWW04440-0103",2004,1,"UNNAMED CREEK",08/10/2004,"4","SAMPLEABLE","WADEABLE","Y",44.200000,-90.726000,44.200690,-90.725490,44,12,0,90,43,34,44,12,2,90,43,32,"3D","Y","VERIFIED","Y","N","Y","Y","Y","N",1,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","WI",150,  
"OWW04440-0106",2004,1,"Bear Creek",09/07/2004,"20","SAMPLEABLE","WADEABLE","Y",39.655533,-79.361502,39.655533,-79.361502,39,39,20,79,21,41,39,39,20,79,21,41,"3D","Y","VERIFIED","Y","N","N","N","Y","N",7,140,140, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","MD",280,  
"OWW04440-0107",2004,1,"Cedar River",10/07/2004,"5","SAMPLEABLE","WADEABLE","Y",45.699172,-87.407316,45.699190,-87.407360,45,41,57,87,24,26,45,41,57,87,24,26,"3D","Y","VERIFIED","Y","Y","N","Y","Y","Aerial.",20,400,400, ," ","MI",800,  
"OWW04440-0108",2004,1,"Jordan River",07/09/2004,"2","SAMPLEABLE","WADEABLE","Y",44.318730,-74.523830,44.318850,-74.523730,44,19,7,74,31,26,44,19,8,74,31,25,"3D","Y","VERIFIED","Y","N","Y","Y","N","N",6,120,120, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","NY",240,  
"OWW04440-0112",2004,1,"Eel River",09/13/2004,"2","SAMPLEABLE","WADEABLE","Y",39.327384,-87.147821,39.327140,-87.147791,39,19,39,87,8,52,39,19,38,87,8,52,"3D","Y","VERIFIED","Y","Y","N","Y","Y","N",30,600,600, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","IN",1200,  
"OWW04440-0114",2004,1,"Toms River",08/13/2004,"2","SAMPLEABLE","WADEABLE","Y",40.185091,-74.408791,40.171080,-74.415300,40,11,6,74,24,32,40,10,16,74,24,55,"3D","Y","VERIFIED","Y","N","N","Y","N","N",3,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","NJ",150,  
"OWW04440-0115",2004,1,"Thomas Creek",09/16/2004,"1","SAMPLEABLE","INTWADE","Y",38.198903,-95.427425,38.199250,-95.428250,38,11,56,95,25,39,38,11,57,95,25,42,"3D","Y","VERIFIED","Y","N","N","N","Y","N",3.5,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","KS",150,  
"OWW04440-0122",2004,1,"Crab Creek",10/12/2004,"2","SAMPLEABLE","WADEABLE","Y",41.116248,-80.635795,41.116240,-80.635660,41,6,58,80,38,9,41,6,58,80,38,8,"3D","Y","VERIFIED","Y","N","N","Y","N","N",5,100,100, ," ","OH",200,  
"OWW04440-0124",2004,1,"BEAVER CREEK",07/13/2004,"2","SAMPLEABLE","WADEABLE","Y",38.853150,-89.397725,38.853120,-89.397670,38,51,11,89,23,52,38,51,11,89,23,52,"3D","Y","VERIFIED","Y","Y","N","Y","Y","N",7,140,140, ," ","IL",280,  
"OWW04440-0125",2004,1,"Cow Creek",06/21/2004,"1","SAMPLEABLE","WADEABLE","Y",30.597400,-98.069600,30.597360,-98.069840,30,35,51,98,4,11,30,35,50,98,4,11,"3D","Y","VERIFIED","Y","N","N","Y","N","N",7,140,140, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","TX",280,  
"OWW04440-0127",2004,1,"UT TO SALMON CREEK",07/11/2004,"2","SAMPLEABLE","INTWADE","Y",42.703282,-76.554624,42.703310,-76.554670,42,42,12,76,33,17,42,42,12,76,33,17,"2D","Y","VERIFIED","Y","N","N","Y","N","N",1,75,75, ," ","NY",150,  
"OWW04440-0128",2004,1,"O'BRIEN CREEK",08/04/2004,"2","SAMPLEABLE","WADEABLE","Y",38.752093,-80.940894, , ,38,45,8,80,56,27,38,45,7,80,56,27," ","Y","VERIFIED","N","N","N","N","Y","N",6,120,120, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","WV",240,  
"OWW04440-0130",2004,1,"Whitman Flowage",07/05/2004,"2","SAMPLEABLE","WADEABLE","Y",43.225481,-74.472742,43.225430,-74.472700,43,13,32,74,28,22,43,13,32,74,28,22,"3D","Y","VERIFIED","Y","N","N","N","N","N",4,75,75, ," ","NY",150,  
"OWW04440-0131",2004,1,"Cimmaron River",09/27/2004,"8","SAMPLEABLE","WADEABLE","Y",36.006407,-97.330866,36.005490,-97.328490,36,0,23,97,19,51,36,0,20,97,19,43,"3D","Y","VERIFIED","Y","N","N","Y","Y","N",99,750,750, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","OK",1500,  
