"SITE_ID","YEAR","VISIT_NO","XBKA","XUN","XBKF_W","XBKF_H","XINC_H","XPCM","XPCMG","XPMG","XPMGH","XPMGW","XCL","XGB","XC","XG","XCMW","XCMGW","PCAN_C","XCDENBK","XCDENMID","XEMBED","XFC_ALG","XFC_AQM","XFC_LWD","XFC_BRS","XFC_OHV","XFC_UCB","XFC_RCK","XFC_HUM","XFC_ALL","XFC_NAT","XFC_BIG","W1_HALL","W1_HNOAG","W1_HAG","W1H_WALL","W1H_PIPE","LSUB_DMM","LTEST","LRBS_TST","LDMB_BW5","LRBS_BW5","REACHLEN","XSLOPE","XDEPTH","RPGT75","RPGT100","RPMXDEP","RPXAREA","RP100","PCT_FN","PCT_SA","PCT_HP","PCT_RC","PCT_SAFN","PCT_SFGF","PCT_BIGR","PCT_BDRK","PCT_ORG","LSUBD_SD","V1W_MSQ","V4W_MSQ","V1TM100","V4TM100","SINU","SDDEPTH","XWIDTH","XWXD","XWD_RAT","SDWXD","PCT_FA","PCT_FAST","PCT_SLOW","PCT_POOL","PCT_DRS","PCT_SIDE","SAMPLED" 
"WNVP99-0673",2002,1,25.818181818,0,2.5,0.1727272727,1,0.1363636364,0.1363636364,1,1,1,0,0.1318181818,0.0068181818,0.9136363636,0.4897727273,0.9511363636,0,69.786096257,81.550802139,56.909090909,0.0272727273,0.0227272727,0,0.0409090909,0.0090909091,0,0.1409090909,0,0.1909090909,0.1909090909,0.1409090909,1.83335,0.33335,1.5,0,0,1.6225261063,1.468232892,0.1542932143,1.8744864937,-0.251960387,149,4.11,10.44,0,0,12.705,0.0393178571,1.1082885906,0,11.538461538,0,0,11.538461538,17.307692308,82.692307692,0,0,0.8910740702,0,0,0,0, ,2.7961622789,1.755,0.1964,16.683177089,0.0773266482,0,83.333333333,16.666666667,0.6666666667,0,4,"YES" 
"WNVP99-0674",2002,1,26.818181818,0,1.8545454545,0.1909090909,0.6454545455,0.1363636364,0.1363636364,1,0.9090909091,1,0,0.0590909091,0.025,0.9181818182,0.5170454545,1.0443181818,0,95.454545455,83.155080214,83.095238095,0,0.0136363636,0.0272727273,0.3613636364,0.0090909091,0,0,0,0.3977272727,0.3977272727,0.0272727273,1.83335,0.33335,1.5,0,0,-0.019053753,1.0532771373,-1.07233089,1.6062345622,-1.625288315,149,2.543,6.4899328859,0,0,11.73275,0.0711438514,1.766659396,20.192307692,9.6153846154,0,0,29.807692308,79.807692308,4.8076923077,0,15.384615385,1.262162472,0.0031484406,0,0.7006711409,0,1.1207307947,3.1464640164,0.785,0.05375,13.200919913,0.0428250726,0,14.093959732,85.906040268,2.0134228188,0,3.355704698,"YES" 
"WNVP99-0677",2002,1,28.5,0.0090909091,5.1272727273,0.3363636364,4.0545454545,1,1,1,0.7727272727,1,0.0045454545,0.2272727273,0.3272727273,0.5375,0.7556818182,1.0522727273,0,81.550802139,79.411764706,72.708333333,0.0454545455,0.1636363636,0.0045454545,0.1704545455,0.1409090909,0,0.0045454545,0,0.3204545455,0.3204545455,0.0090909091,1.0833590909,0.8106272727,0.2727318182,0,0,0.2474020649,1.2115703522,-0.964168287,1.6751389365,-1.427736872,149,1.563,15.202702703,0,0,37.44625,0.2856992445,4.6018670247,9.1836734694,29.591836735,0,0,38.775510204,67.346938776,21.428571429,0,0,1.1240811044,0.0001518397,0,0.5348993289,0,1.0596191189,7.5258822878,2.79,0.39,24.487286123,0.2605504295,0,45.27027027,54.72972973,5.4054054054,0,0,"YES" 
"WNVP99-0679",2002,1,33.454545455,0.0454545455,2.8090909091,0.4818181818,1.5909090909,1,1,1,1,1,0.1681818182,0.075,0.4409090909,0.8068181818,0.7397727273,1.0454545455,0.0454545455,90.106951872,85.294117647,83.47826087,0,0.1886363636,0.0636363636,0.0863636364,0.0454545455,0.0454545455,0,0,0.2409090909,0.2409090909,0.1090909091,1.83335,0.33335,1.5,0,0,0.1293784276,1.4592720046,-1.329893577,2.2273725452,-2.097994118,149,4.78,8.7933333333,0,0,6.685,0.021344067,0.4727209463,2.0408163265,57.142857143,0,0,59.183673469,62.244897959,22.448979592,0,7.1428571429,1.04945665,0.0247470733,0,17.363758389,0,1.108286216,1.963754337,1.175,0.09635,16.811129149,0.0346793963,0,95.333333333,4.6666666667,0,0,0,"YES" 
"WNVP99-0680",2002,1,24.590909091,0,1.3909090909,0.1909090909,0.7,0.1363636364,0.1363636364,1,0.6363636364,1,0,0.1590909091,0.0068181818,0.6534090909,0.2920454545,0.7,0,82.352941176,85.962566845,84.4,0.07,0.01,0,0.02,0.05,0,0,0,0.07,0.07,0,0,0,0,0,0,0.5803654624,0.4796291565,0.100736306,1.5930828942,-1.012717432,149,2.9905,1.472972973,0,0,16.26475,0.0455204167,0.4582592282,7.5,25,0,0,32.5,60,40,0,0,1.1430057268,0.004892749,0,0.9040268456,0,1.2560579311,2.9240870334,0.1947368421,0.0075789474,16.343537415,0.0128725193,0,3.3783783784,29.72972973,5.4054054054,66.891891892,2.027027027,"YES" 
"WNVP99-0681",2002,1,56.181818182,0,6.3181818182,0.4,1.0909090909,0.7083333333,0.7083333333,0.9583333333,0.4166666667,0.9583333333,0.0104166667,0.1614583333,0.0677083333,0.6302083333,0.5697916667,1.1052083333,0,96.568627451,82.720588235,40,0.0458333333,0,0.0666666667,0.0666666667,0,0.0208333333,0.575,0,0.7291666667,0.7291666667,0.6625,1.7777916667,0.2777916667,1.5,0,0,2.5549989018,2.7159147911,-0.160915889,2.8455450064,-0.290546105,158.4,13.1475,57.727272727,2,0,84.098,1.049736581,14.579674737,0,2.7272727273,0,0,2.7272727273,2.7272727273,96.363636364,2.7272727273,0.9090909091,0.7798522265,0.0267096323,0,37.833333333,0,1.1477243538,25.834172189,4.68,2.9418,8.5379057432,1.6396902981,0,72.727272727,27.272727273,19.191919192,0,9.0909090909,"YES" 
"WNVP99-0683",2002,1,30.818181818,0.0181818182,3.2636363636,0.2909090909,1.1272727273,0.2727272727,0.2727272727,1,0.8636363636,1,0.0022727273,0.1863636364,0.0340909091,0.7977272727,0.6625,1.1761363636,0,92.780748663,84.49197861,57.618181818,0.0363636364,0.0045454545,0,0.1227272727,0.2136363636,0.0090909091,0.1772727273,0,0.5227272727,0.5227272727,0.1863636364,1.4545454545,0,1.4545454545,0,0,1.4763653343,2.0261983534,-0.549833019,2.3771289564,-0.900763622,149,7.42,20.897959184,0,0,21.05,0.1445210554,3.1038079002,1.9047619048,12.380952381,0,0,14.285714286,20,78.095238095,0,1.9047619048,1.0237166441,0,0,0.077852349,0,1.202028573,5.6903363093,2.175,0.49815,10.056556273,0.1483070339,0,97.278911565,2.7210884354,1.3605442177,0,4.7619047619,"YES" 
"WNVP99-0686",2002,1,23.636363636,0,1.8,0.2272727273,0.8545454545,0,0,1,0.9545454545,0.9545454545,0,0.1284090909,0,0.8670454545,0.1204545455,0.3602272727,0,15.50802139,4.679144385,91.272727273,0.0227272727,0.0409090909,0,0.0272727273,0,0,0,0,0.0272727273,0.0272727273,0,1.86365,0.36365,1.5,0,0,-0.782006732,0.7720861738,-1.554092906,1.8067944726,-2.588801205,149,3.7555,2.3,0,0,2.88225,0.0112935,0.113692953,47.619047619,23.80952381,0,0,71.428571429,80.952380952,16.19047619,0,0.9523809524,1.4924615336,0,0,0,0,1.1772620197,0.9322700879,0.55,0.01305,30.75,0.0074866548,0,96,4,0,0,0,"YES" 
"WNVP99-0687",2002,1,15.909090909,0,25.045454545,0.5272727273,2.5454545455,0,0,0.8636363636,0.8636363636,0.2272727273,0,0.5806818182,0,0.3318181818,0.0477272727,0.1522727273,0,13.903743316,0,83.818181818,0.225,0,0,0,0,0,0.0454545455,0,0.0454545455,0.0454545455,0.0454545455,1.8409090909,0.3409090909,1.5,0.0681818182,0,-0.055920384,1.1850584461,-1.24097883,1.4034503161,-1.4593707,742.5,0.435,51.39,1,1,164.265625,10.935494315,19.146320013,19.047619048,39.047619048,0,0,58.095238095,74.285714286,25.714285714,0,0,1.2962160498,0,0,0,0,1.2038822455,31.807150902,20.165,9.65945,59.407606562,6.731978926,0,8,92,3,0,0,"YES" 
"WORP99-0813",2002,1,24.1,0,8.96,0.44,0.44,0.9,0.9,1,0.8,1,0.1025,0.075,0.1475,0.705,0.6875,0.8825,0,64.705882353,48.823529412,48.2,0,0.02,0.275,0.21,0.17,0.01,0.13,0,0.795,0.795,0.415,0,0,0,0,0,1.0154453281, , , , , , , , , , , , ,16,0,0,0,16,32,68,4,0,1.5194095645,0,0,0,0, , , , , , , , , , , , ,"YES" 
"WORP99-0815",2002,1,48.818181818,0.0422727273,2.9,0.3545454545,0.3545454545,0.9545454545,0.9545454545,1,0.0454545455,1,0.2136363636,0.1977272727,0.4022727273,0.7806818182,0.5704545455,0.6840909091,0.9545454545,64.171122995,68.048128342,65.636363636,0,0.0181818182,0.1272727273,0.1159090909,0.0363636364,0.0181818182,0.0090909091,0,0.3068181818,0.3068181818,0.1545454545,2.6743090909,1.3334,1.3409090909,0,0,-0.326983285,0.9256839452,-1.25266723,1.1902526544,-1.517235939,148.5,1.75,7.03,0,0,41.49125,0.92475,4.9818181818,43.80952381,8.5714285714,0,0,52.380952381,61.904761905,24.761904762,5.7142857143,13.333333333,2.0445908324,0.1228747243,0.0811610356,36.123905724,23.536700337,1.1695718341,11.201059654,0.74,0.1153,20.392156863,0.2067548468,0,3,46,42,51,0,"YES" 
"WORP99-0819",2002,1,32.318181818,0,4.5818181818,0.3818181818,0.3818181818,0.6363636364,0.6363636364,1,1,1,0.05,0.1829545455,0.0659090909,0.7136363636,0.7193181818,1.2170454545,0.5,85.294117647,52.406417112,21.3,0,0.2386363636,0.625,0.2363636364,0.1590909091,0,0.7659090909,0,1.7863636364,1.7863636364,1.3909090909,2.1667,2.1667,0,0,0,1.6699902244,2.3193162433,-0.649326019,2.4555099353,-0.785519711,148.5,16.53,18.422680412,0,0,33.62125,0.1959595109,3.0350631313,5.7142857143,8.5714285714,0,0,14.285714286,23.80952381,63.80952381,8.5714285714,12.380952381,1.5609569405,0.1418048207,0.087595532,125.83905724,83.230976431,1.190956838,11.974656442,3.65,0.7338,38.967769506,0.865160332,5.1546391753,64.948453608,35.051546392,31.958762887,0,0,"YES" 
"WORP99-0821",2002,1,47.5,0.0177272727,4.7363636364,0.4,1.0727272727,0.9166666667,0.9166666667,1,0.7083333333,1,0.1875,0.403125,0.2333333333,0.496875,0.5854166667,0.7270833333,0.0833333333,67.892156863,58.823529412,32.333333333,0,0,0,0.0375,0.0041666667,0.0083333333,0.0666666667,0,0.1166666667,0.1166666667,0.075,1,1,0,0,0,2.0299552447,2.3765393871,-0.346584142,2.5802236852,-0.55026844,148.5,16.28,21.34,0,0,33.715,0.2431881982,3.930314314,0.9090909091,4.5454545455,0,0,5.4545454545,12.727272727,86.363636364,0.9090909091,0.9090909091,1.0156656298,0.116499609,0.0722243549,355.86060606,295.16498316,1.0871554883,10.406117082,2.48,0.4516,15.743448341,0.1558825769,0,49,51,43,0,31,"YES" 
"WORP99-0823",2002,1,71.363636364,0.0409090909,3.7545454545,0.5181818182,1.5454545455,0.5454545455,0.5454545455,1,0.8636363636,0.9090909091,0.0068181818,0.4,0.1840909091,0.5875,0.4772727273,0.7443181818,0,42.780748663,39.705882353,78.909090909,0,0.0045454545,0,0,0.0681818182,0.0318181818,0.0045454545,0,0.1045454545,0.1045454545,0.0363636364,1.83335,0.33335,1.5,0,0,0.4332587054,1.30458707,-0.871328365,2.1512465082,-1.717987803,149,3.51,8.3866666667,0,0,9.0075,0.0467833333,1.2245302013,17.142857143,23.80952381,0,0,40.952380952,53.333333333,45.714285714,0,0.9523809524,1.4855528441,0.0003110324,0,0.1167785235,0,1.1203615436,2.592675969,1.31,0.1028,19.258852259,0.0286930112,0,90,10,2.6666666667,0,0,"YES" 
"WORP99-0825",2002,1,15.090909091,0,13.036363636,0.5545454545,0.5545454545,1,1,1,0.8636363636,1,0.2795454545,0.2125,0.6954545455,0.7579545455,1.2363636364,1.6988636364,0,95.454545455,85.294117647,25.090909091,0,0,0.0045454545,0.0090909091,0.0409090909,0.0363636364,0.1,0,0.1909090909,0.1909090909,0.1409090909,0.6667,0.6667,0,0,0,2.6546355419,1.3906640298,1.2639715121,1.7056542466,0.9489812953,356.4,1,35.89,0,0,72.68,4.533804,15.265333333,0,13.333333333,0,0,13.333333333,19.047619048,80,57.142857143,0.9523809524,1.5386674251,0.0097719407,0.0087758493,14.372615039,13.074074074,1.3866912085,22.40485833,9.76,4.0724,30.128331953,2.5648807293,0,31,69,26,0,3,"YES" 
"WORP99-0830",2002,1,38.863636364,0.0463636364,9.3818181818,0.3909090909,0.3909090909,1,1,1,1,1,0.1045454545,0.3875,0.2704545455,0.5681818182,0.5136363636,0.825,1,77.272727273,54.010695187,47.685185185,0.1431818182,0.1431818182,0.15,0.0818181818,0.0272727273,0.0136363636,0.1159090909,0,0.3886363636,0.3886363636,0.2795454545,0,0,0,0,0,0.9231741883,1.4893169154,-0.566142727,1.6468165077,-0.723642319,277.2,1.205,37.38,0,0,57.987436029,3.9423769103,17.066566711,4.8076923077,16.346153846,0,0,21.153846154,70.192307692,27.884615385,5.7692307692,1.9230769231,1.3172977526,0.0284199274,0.0161348745,67.857864358,36.95021645,1.0591002468,19.521436029,8.46,2.6049,36.594312458,0.8229331619,0,27,73,12,0,0,"YES" 
"WORP99-0841",2002,1,25.454545455,0,14.872727273,0.6545454545,0.6545454545,0.5454545455,0.5454545455,1,1,0.8636363636,0.0386363636,0.2647727273,0.0636363636,0.6715909091,0.2295454545,0.4227272727,0.3181818182,78.342245989,31.016042781,16.454545455,0.0318181818,0,0.0045454545,0,0.0863636364,0,0.3977272727,0,0.4886363636,0.4886363636,0.4022727273,1.4470090909,1.4470090909,0,0,0,1.8631157151,1.9220583127,-0.058942598,2.2687035417,-0.405587827,329.6,2.5555555556,47.74,0,0,33.714666667,1.2386717193,7.1404012945,2.8571428571,4.7619047619,0,0,7.619047619,19.047619048,75.238095238,0,0,1.1714925318,0,0,0.6544296117,0,1.2444169314,14.971096732,10.89,5.0445,26.784917155,2.5379137211,0,26.262626263,73.737373737,25.252525253,0,0,"YES" 
"WORP99-0842",2002,1,57.5,0.0509090909,2.4454545455,0.3363636364,0.3727272727,0.9545454545,0.9545454545,1,0.0909090909,1,0.1522727273,0.3295454545,0.2409090909,0.6454545455,0.4181818182,0.5920454545,0.5909090909,89.839572193,81.951871658,73.611111111,0,0.0181818182,0.1704545455,0.1704545455,0.0545454545,0.0409090909,0.0545454545,0,0.4909090909,0.4909090909,0.2659090909,1.3333545455,0.3788045455,0.95455,0,0,0.4726689275,1.6437383252,-1.171069398,1.5765308678,-1.10386194,149,6.89,9.3288590604,0,0,46.4725,0.1177376201,2.8446673308,28.571428571,10.476190476,2.8571428571,0,39.047619048,44.761904762,48.571428571,0,0.9523809524,1.9213039953,0.160645942,0.0840403184,51.739597315,28.944295302,1.5838143338,7.5992913548,2.21,0.1148,48.745238095,0.065945769,0,55.704697987,44.295302013,14.093959732,0,5.3333333333,"YES" 
"WORP99-0851",2002,1,50.9,0.069047619,5.52,0.22,0.22,0.9090909091,0.9090909091,0.9090909091,0.1818181818,0.9090909091,0.2090909091,0.1625,0.5306818182,0.6602272727,1.0465909091,1.4920454545,0.3181818182,100,91.042780749,13.090909091,0,0.1931818182,0.1818181818,0.2454545455,0.1545454545,0.1090909091,0.0090909091,0,0.7,0.7,0.3,1.4848818182,1.4848818182,0,0.2272727273,0.2272727273,1.1569521978,2.0256550656,-0.868702868,2.228864516,-1.071912318,237.6,5.7,27.17,0,0,21.292,0.2582418223,2.9345661623,10,3,9,0,13,17,20,1,14,2.1020749842,0.014272404,0.0022195079,12.99537037,1.2251683502,1.3240404922,6.7120500714,3.49,0.8878,14.085781499,0.440331895,0,98,2,0,0,34,"YES" 
"WORP99-0852",2002,1,40.227272727,0.0318181818,6.1363636364,0.32,0.2909090909,0.8181818182,0.8181818182,1,0.4090909091,0.9545454545,0.1738636364,0.2409090909,0.2852272727,0.5147727273,0.5272727273,0.7227272727,0.0454545455,64.705882353,59.22459893,21.730769231,0.0045454545,0,0.0045454545,0.0318181818,0.0409090909,0.0772727273,0.1,0,0.2545454545,0.2545454545,0.1818181818,1.5,0,1.5,0,0,1.3052932793,1.7969844437,-0.491691164,2.01359549,-0.708302211,148.5,3.64,25.13,1,1,118.005,1.7724923077,15.516767677,4.854368932,3.8834951456,0,0,8.7378640777,26.213592233,69.902912621,0,3.8834951456,1.0177971921,0.0011599451,0,2.2323232323,0,1.3496052345,31.905053271,4.09,0.9003,49.292053317,1.0509041663,0,34,61,27,5,0,"YES" 
"WORP99-0854",2002,1,56.818181818,0.0681818182,6.5545454545,0.6090909091,0.6090909091,0.6363636364,0.6363636364,1,0.7272727273,0.8636363636,0.0590909091,0.3034090909,0.0931818182,0.5579545455,0.3181818182,0.4670454545,0.6363636364,65.50802139,30.614973262,38.909090909,0,0.0045454545,0.2818181818,0.2545454545,0.2181818182,0.0954545455,0.0681818182,0,0.9181818182,0.9181818182,0.4454545455,1.8333363636,1.8333363636,0,0,0,1.0466558714,1.5393490098,-0.492693138,2.050204708,-1.003548837,148.5,2.21,22.87,0,0,38.95625,0.548313856,7.3846983972,3.8095238095,12.380952381,0,0,16.19047619,40.952380952,54.285714286,0,2.8571428571,1.0401763272,0.0112128217,0.0059814044,15.389225589,7.8410774411,1.1746373495,9.9763913234,4.07,0.8532,22.401960697,0.3764467795,0,77,23,5,0,17,"YES" 
"WORP99-0856",2002,1,44.545454545,0,3.2,0.4090909091,2.0909090909,0,0,1,1,0.5454545455,0,0.0659090909,0,0.8909090909,0.0272727273,0.0704545455,0,59.625668449,15.50802139,33.363636364,0.5227272727,0.3477272727,0,0,0.4613636364,0,0,0.0227272727,0.4840909091,0.4613636364,0.0227272727,2.5000363636,1.0000363636,1.5,0.3333363636,0,1.2308003909,1.3486860828,-0.117885692,1.6622169716,-0.431416581,149,1.25,26.066666667,0,0,73.27,1.417627835,13.31999308,9.5238095238,1.9047619048,0,0,11.428571429,18.095238095,54.285714286,3.8095238095,0,1.4886159812,0,0,0,0,1.1699834851,17.923651154,1.69,0.5835,7.2617026437,0.5810565568,0,24,76,15.333333333,0,0.6666666667,"YES" 
"WORP99-0860",2002,1,34.318181818,0,3.7818181818,0.7636363636,0.7636363636,0.8636363636,0.8636363636,0.9090909091,0.9090909091,0.8181818182,0.0659090909,0.1522727273,0.1954545455,0.7022727273,0.2386363636,0.2954545455,0.9545454545,42.780748663,27.406417112,62.818181818,0,0,0.4090909091,0.3977272727,0.2068181818,0.0681818182,0.2181818182,0,1.3,1.3,0.6954545455,1.8182727273,1.3334,0.4848727273,0,0,0.9793467183,1.7212753586,-0.74192864,2.3849609522,-1.405614234,163.5,4.05,18.972727273,0,0,34.30125,0.3545341594,5.6378520766,21.904761905,3.8095238095,0,0,25.714285714,29.523809524,62.857142857,0,6.6666666667,1.9081912267,0.0111866326,0,7.9241590214,0,1.1144299567,8.3429463597,3.23,0.5101,23.639274919,0.2753734636,0,47.272727273,52.727272727,21.818181818,0,3.6363636364,"YES" 
"WORP99-0864",2002,1,35.909090909,0.0772727273,5.5090909091,0.3636363636,0.3636363636,1,1,1,0.4090909091,0.9545454545,0.2670454545,0.0795454545,0.4227272727,0.6284090909,0.5818181818,0.9409090909,1,82.620320856,67.513368984,37.272727273,0.0090909091,0.0272727273,0.0636363636,0.0954545455,0.1227272727,0.0886363636,0.2022727273,0,0.5727272727,0.5727272727,0.3545454545,0,0,0,0,0,1.7175790045,1.5431329951,0.1744460093,1.9810406297,-0.263461625,148.5,3.3,15.45,0,0,68.33,0.4191239547,6.7737204803,0,13.333333333,0,0,13.333333333,20,78.095238095,0,1.9047619048,1.0457126526,0.0134580125,0,102.93468013,93.109090909,1.4552022538,14.974304591,3.08,0.2936,36.556608669,0.1160586059,0,70,30,15,0,0,"YES" 
"WORP99-0866",2002,1,23.409090909,0,5.3454545455,1.0727272727,1.0727272727,0.9545454545,0.9545454545,1,0.9545454545,1,0.1852272727,0.1863636364,0.3863636364,0.7204545455,0.9988636364,1.0488636364,0.3181818182,94.385026738,92.379679144,56.909090909,0,0.0363636364,0.0454545455,0.1340909091,0.2272727273,0,0.4681818182,0,0.875,0.875,0.5136363636,1.7651681818,0.33335,1.4318181818,0,0,1.5793711856,1.8285581876,-0.249187002,2.6413666853,-1.0619955,148.5,5.602,17.56,0,0,40.4385,0.2875389238,4.4534648126,8.5714285714,3.8095238095,0,0,12.380952381,22.857142857,73.333333333,1.9047619048,0,1.4420582904,0.0313340892,0.0192882338,18.787878788,12.270707071,10.382038035,9.1224221487,3.13,0.5108,21.449498328,0.3356915913,0,66,34,18,0,5,"YES" 
"WORP99-0871",2002,1,50.227272727,0.0636363636,3.9363636364,0.4636363636,0.4636363636,1,1,1,0.8636363636,0.9545454545,0.2488636364,0.1136363636,0.5056818182,0.7306818182,0.8022727273,0.9431818182,0.9545454545,75.401069519,66.310160428,46.545454545,0.0045454545,0.1568181818,0.3318181818,0.2136363636,0.1545454545,0.05,0.0090909091,0,0.7590909091,0.7590909091,0.3909090909,0.3030454545,0.3030454545,0,0,0,0.7365042197,1.5670799506,-0.830575731,2.051980867,-1.315476647,148.5,3.363,16.02,0,0,26.11775,0.2847911262,4.6026848671,21.904761905,1.9047619048,0.9523809524,0,23.80952381,39.047619048,55.238095238,1.9047619048,2.8571428571,1.7142719885,0.0442613977,0,53.430976431,22.026262626,1.5423451377,7.0867353684,2.26,0.3953,15.53531746,0.2272717659,0,59,41,30,0,0,"YES" 
"WORP99-0877",2002,1,38.181818182,0,3.3909090909,0.3181818182,0.3181818182,1,1,1,0.9545454545,1,0.2125,0.0386363636,0.4568181818,0.9079545455,0.7227272727,1.1545454545,1,76.470588235,63.502673797,37.090909091,0,0.0409090909,0.1181818182,0.2068181818,0.225,0,0.0090909091,0,0.5590909091,0.5590909091,0.1272727273,0,0,0,0,0,0.9222629538,1.8058002414,-0.883537288,2.4376267194,-1.515363766,149,16.85,5.54,0,0,12.6675,0.04100875,0.5504530201,14.285714286,0,0,0,14.285714286,20.952380952,52.380952381,0,9.5238095238,1.5560410736,0.065378124,0.005761556,28.502684564,3.6322147651,1.1150718518,3.785578427,1.74,0.0712,51.319047619,0.0523933838,0,98.666666667,1.3333333333,1.3333333333,0,0,"YES" 
"WORP99-0879",2002,1,23.409090909,0,7.3454545455,0.6545454545,0.6545454545,1,1,1,1,1,0.4090909091,0.075,0.4931818182,0.825,0.8193181818,1.2011363636,0.0454545455,91.176470588,84.35828877,33.272727273,0,0,0.1363636364,0.0090909091,0.0363636364,0,0.5159090909,0,0.6977272727,0.6977272727,0.6522727273,0.33335,0.33335,0,0,0,2.0919496341,1.8215659288,0.2703837053,2.3203439264,-0.228394292,148.5,4.8888888889,19.8,0,0,38.973333333,0.3726656136,5.0190655029,0,0.9523809524,0,0,0.9523809524,10.476190476,84.761904762,7.619047619,4.7619047619,0.8546178158,0.0889915658,0.0837761276,80.529292929,74.593265993,1.0163709318,9.5637423919,4.1666666667,0.9798888889,23.838478351,0.5181282284,0,73.333333333,26.666666667,16.666666667,0,0,"YES" 
"WORP99-0883",2002,1,39.181818182,0,1.6909090909,1,3.0272727273,0.5454545455,0.5454545455,0.6363636364,0.4090909091,0.1363636364,0.0897727273,0.2806818182,0.1545454545,0.4295454545,0.2954545455,0.3261363636,0.4545454545,61.229946524,48.262032086,78.181818182,0.0045454545,0.2590909091,0.0045454545,0.0181818182,0.475,0,0.0045454545,0,0.5022727273,0.5022727273,0.0090909091,2.25,0.75,1.5,0,0,-0.010955542,1.3892738558,-1.400229397,2.505919773,-2.516875315,149,4.395,8.14,0,0,17.34375,0.0582954545,1.2911073826,36.19047619,1.9047619048,0,0,38.095238095,58.095238095,31.428571429,0,0,1.8351478149,0.0018416685,0,1.255033557,0,1.0995349288,3.4153817085,0.89,0.0768,11.96474359,0.0371955792,0,63.333333333,36.666666667,2.6666666667,0,0,"YES" 
"WORP99-0885",2002,1,34.545454545,0,19,0.9181818182,0.9181818182,1,1,1,1,1,0.2511363636,0.1125,0.5772727273,0.8704545455,1.0204545455,1.4443181818,0,88.770053476,59.090909091,59.636363636,0,0,0.0977272727,0.1590909091,0.0636363636,0,0.0818181818,0,0.4022727273,0.4022727273,0.1795454545,0.5454545455,0.5454545455,0,0,0,0.4554495114,1.2101529587,-0.754703447,1.5717139544,-1.116264443,514.8,0.43,55.08,0,0,59.987,9.3249803636,19.925171717,31.428571429,6.6666666667,0.9523809524,0,38.095238095,43.80952381,48.571428571,10.476190476,5.7142857143,2.0855340858,0.0016883409,0,3.5182595183,0,1.0130125584,16.12744696,14.58,8.558,30.522238512,3.9181172633,0,4,96,73,0,0,"YES" 
"WORP99-0888",2002,1,43.636363636,0.0454545455,6.6272727273,0.4818181818,0.4818181818,0.7727272727,0.7727272727,1,0.9545454545,1,0.1045454545,0.4295454545,0.2465909091,0.4670454545,0.7113636364,0.9954545455,0.6818181818,75.13368984,26.737967914,29.090909091,0,0,0.0045454545,0.0272727273,0.0272727273,0.05,0.625,0,0.7340909091,0.7340909091,0.6795454545,1.1364045455,0.33335,0.8030545455,0,0,2.6475173923,2.0965570401,0.5509603522,2.5539743402,0.0935430521,148.5,8.075,22.58,0,0,39.375625,0.3721608324,6.0147205239,0.9523809524,0.9523809524,0,0,1.9047619048,5.7142857143,94.285714286,29.523809524,0,1.0415638218,0.0000589341,0,2.2235690236,1.9602693603,1.4007905569,11.834020467,3.79,0.6774,25.053246083,0.4709869543,0,63,37,15,0,0,"YES" 
"WORP99-0890",2002,1,56.590909091,0.045,3.3,0.4909090909,0.4909090909,0.0454545455,0.0454545455,1,1,0.2272727273,0,0.1295454545,0.0022727273,0.75,0.0227272727,0.0340909091,0.0454545455,14.438502674,3.2085561497,24.545454545,0,0,0,0,0.0136363636,0.0136363636,0.0318181818,0,0.0590909091,0.0590909091,0.0454545455,0,0,0,0,0,2.030650089,2.4922638407,-0.461613752,3.0464352154,-1.015785126,148.5,24.89,18.22,0,0,25.9725,0.0726760417,0.8809217172,0,4.7619047619,0,0,4.7619047619,20.952380952,71.428571429,11.428571429,0.9523809524,1.1433721765,0.005795327,0,1.9124579125,0, ,7.2940822839,2.95,0.5823,20.457449155,0.3718733506,0,84,16,16,0,0,"YES" 
