"SITE_ID","YEAR","VISIT_NO","N_BA","XBKA","SDBK_A","BKA_Q3","MEDBK_A","BKA_Q1","INTQBKA","N_UN","XUN","SDUN","BKUN_Q3","MEDBKUN","BKUN_Q1","INTQBKUN","SIDECNT","N_BW","XBKF_W","SDBKF_W","N_BH","XBKF_H","SDBKF_H","N_INCIS","XINC_H","SDINC_H","XPCAN","XPMID","XPGVEG","XPCM","XPCMG","XPMG","XPMGH","XPMGW","XCL","XCS","XMW","XMH","XGW","XGH","XGB","XC","XM","XG","XCM","XCMW","XCMG","XCMGW","SDCL","SDCS","SDMW","SDMH","SDGW","SDGH","SDGB","SDC","SDM","SDG","SDCM","SDCMW","SDCMG","SDCMGW","PCL10","PCL25","PCL75","PCL90","PCS10","PCS25","PCS75","PCS90","PMW10","PMW25","PMW75","PMW90","PMH10","PMH25","PMH75","PMH90","PGW10","PGW25","PGW75","PGW90","PGH10","PGH25","PGH75","PGH90","PGB10","PGB25","PGB75","PGB90","PC10","PC25","PC75","PC90","PM10","PM25","PM75","PM90","PG10","PG25","PG75","PG90","PCM10","PCM25","PCM75","PCM90","PCMW10","PCMW25","PCMW75","PCMW90","PCMG10","PCMG25","PCMG75","PCMG90","PCMGW10","PCMGW25","PCMGW75","PCMGW90","IQRCL","IDRCL","IQRCS","IDRCS","IQRMW","IDRMW","IQRMH","IDRMH","IQRGW","IDRGW","IQRGH","IDRGH","IQRGB","IDRGB","IQRC","IDRC","IQRM","IDRM","IQRG","IDRG","IQRCM","IDRCM","IQRCMW","IDRCMW","IQRCMG","IDRCMG","IQRCMGW","IDRCMGW","PCAN_C","PCAN_D","PCAN_E","PCAN_M","PCAN_N","PMID_C","PMID_D","PMID_E","PMID_M","PMID_N","NMID","NBNK","XCDENBK","VCDENBK","XCDENMID","VCDENMID","N55","XEMBED","VEMBED","N33","XCEMBED","VCEMBED","XFC_ALG","XFC_AQM","XFC_LWD","XFC_BRS","XFC_OHV","XFC_UCB","XFC_RCK","XFC_HUM","PFC_ALG","PFC_AQM","PFC_LWD","PFC_BRS","PFC_OHV","PFC_UCB","PFC_RCK","PFC_HUM","PFC_ALL","PFC_NAT","PFC_BIG","SDFC_OHV","SDFC_UCB","XFC_ALL","XFC_NAT","XFC_BIG","IQROHV","IDROHV","IQRUCB","IDRUCB","SDB_HALL","SDC_HALL","SDCB_HALL","SDWCB_HALL","XB_HALL","XC_HALL","XF_HALL","XCB_HALL","X_HALL","XB_HNOAG","XC_HNOAG","XF_HNOAG","XCB_HNAG","X_HNOAG","XB_HAG","XC_HAG","XF_HAG","XCB_HAG","X_HAG","W1_HALL","W1_HNOAG","W1_HAG","W1H_BLDG" 
"OWW04440-0969",2004,1,22,36.272727273,20.438483352,54,40.5,18,36,22,0.0181818182,0.0501081082,0,0,0,0,0,11,5.3363636364,0.8151965742,11,0.3,0.0447213595,11,1.4454545455,0.1213559752,0.8181818182,0.9090909091,0.9090909091,0.7727272727,0.6818181818,0.8181818182,0.8181818182,0.0454545455,0.1125,0.1886363636,0.0068181818,0.1386363636,0.0295454545,0.1863636364,0.5375,0.3011363636,0.1454545455,0.2159090909,0.4465909091,0.3079545455,0.6625,0.3375,0.1459268408,0.2106858518,0.0175625043,0.1666774888,0.0549005397,0.2068366149,0.3735089404,0.2849892722,0.1666612553,0.217882867,0.4168543949,0.2829885539,0.3164864776,0.2740513942,0,0,0.25,0.25,0,0.05,0.25,0.575,0,0,0,0.05,0.05,0.05,0.25,0.25,0,0,0.05,0.05,0.05,0.05,0.25,0.575,0.05,0.05,0.875,0.875,0,0.05,0.5,0.625,0.05,0.05,0.25,0.3,0.05,0.05,0.3,0.575,0.05,0.1,0.75,1.075,0,0.05,0.55,0.625,0.3,0.4,0.8,1.125,0,0.1,0.55,0.625,0.25,0.25,0.2,0.575,0,0.05,0.2,0.2,0.05,0.05,0.2,0.525,0.825,0.825,0.45,0.625,0.2,0.25,0.25,0.525,0.65,1.025,0.5,0.625,0.4,0.825,0.45,0.625,0,0.8181818182,0,0,0.1818181818,0,0.1363636364,0,0,0.8636363636,44,22,94.652406417,7.6823342618,86.096256684,18.079111802,55,100,0,33,100,0,0,0.0045454545,0.0727272727,0.5659090909,0.0090909091,0.0931818182,0,0,0,0.0909090909,0.7272727273,1,0.1818181818,0.5454545455,0,0,1,1,0.8181818182,0.0202259959,0.1753891776,0.7409090909,0.7409090909,0.1659090909,0,0.05,0.05,0.25,0.6741998625,0.7507571935,1.0787197799,1.3433337093,0.1818181818,0.4090909091,0.7272727273,0.5909090909,1.3181818182,0.1818181818,0.1363636364,0,0.3181818182,0.3181818182,0,0.2727272727,0.7272727273,0.2727272727,1,1.1666909091,0.4090909091,0.7576,0 
"OWW04440-0974",2004,1,22,46.5,33.709896809,46,35,24,22,21,0.0223809524,0.07154752,0,0,0,0,0,11,2.2454545455,0.2339386089,11,0.4109090909,0.0600757098,11,1.2118181818,0.1934847892,0.3181818182,0.9545454545,1,0.3181818182,0.3181818182,0.9545454545,0.9545454545,0.1363636364,0.0181818182,0.025,0.0386363636,0.2113636364,0.0181818182,0.5147727273,0.0545454545,0.0431818182,0.25,0.5329545455,0.2931818182,0.0818181818,0.8261363636,0.1,0.0546535725,0.0550973165,0.0533001791,0.0844193306,0.0546535725,0.1601076816,0.0460566186,0.1083374958,0.110194633,0.1758290504,0.1916690194,0.157771274,0.2710734034,0.1725163898,0,0,0,0.05,0,0,0.05,0.05,0,0,0.05,0.05,0.05,0.25,0.25,0.25,0,0,0,0.05,0.25,0.575,0.575,0.575,0.05,0.05,0.05,0.05,0,0,0.05,0.1,0.05,0.25,0.3,0.3,0.25,0.575,0.575,0.625,0.05,0.25,0.3,0.4,0,0,0.1,0.15,0.5,0.625,0.875,1.025,0,0,0.1,0.2,0,0.05,0.05,0.05,0.05,0.05,0,0.2,0,0.05,0,0.325,0,0,0.05,0.1,0.05,0.25,0,0.375,0.05,0.35,0.1,0.15,0.25,0.525,0.1,0.2,0,0.3181818182,0,0,0.6818181818,0,0.5909090909,0,0,0.4090909091,44,22,86.096256684,20.340279942,60.561497326,31.856773537,55,88.545454545,25.049446051,33,85.454545455,25.991694478,0,0,0.0045454545,0.0681818182,0.25,0.0045454545,0.0136363636,0,0,0,0.0909090909,1,1,0.0909090909,0.2727272727,0,1,1,0.4545454545,0,0.0150755672,0.3409090909,0.3409090909,0.0227272727,0,0,0,0,1.0090499582,0.9045340337,1.6348477827,2.0889318715,0.3636363636,1.3636363636,1.1363636364,1.7272727273,2.8636363636,0.3636363636,0.5,1,0.8636363636,1.8636363636,0,0.8636363636,0.1363636364,0.8636363636,1,2.6667045455,1.7121545455,0.95455,0.2121318182 
"OWW04440-0980",2004,1,22,63.454545455,42.163770583,80,61.5,25,55,22,0.0813636364,0.1707768094,0,0,0,0,0,11,8.9527272727,1.432481001,10,0.506,0.0710555338,10,1.567,0.3634113066,1,1,1,1,1,1,1,1,0.1477272727,0.2227272727,0.2136363636,0.0772727273,0.0681818182,0.3534090909,0.1681818182,0.3704545455,0.2909090909,0.4215909091,0.6613636364,0.5840909091,1.0829545455,0.6522727273,0.1051951392,0.0702500173,0.0789542034,0.0702500173,0.0588489886,0.1549376708,0.1006472559,0.1501262095,0.1150945405,0.1533932572,0.2137710269,0.1873285652,0.208507503,0.2026475199,0.05,0.05,0.25,0.25,0.05,0.25,0.25,0.25,0.05,0.25,0.25,0.25,0.05,0.05,0.05,0.25,0.05,0.05,0.05,0.05,0.25,0.25,0.575,0.575,0.05,0.05,0.25,0.25,0.1,0.3,0.5,0.5,0.1,0.3,0.3,0.5,0.3,0.3,0.625,0.625,0.4,0.6,0.8,0.8,0.35,0.55,0.75,0.75,0.9,0.9,1.225,1.3,0.4,0.6,0.8,0.8,0.2,0.2,0,0.2,0,0.2,0,0.2,0,0,0.325,0.325,0.2,0.2,0.2,0.4,0,0.4,0.325,0.325,0.2,0.4,0.2,0.4,0.325,0.4,0.2,0.4,0,0.0909090909,0,0.9090909091,0,0,0,0,1,0,44,22,96.256684492,5.3066936052,82.486631016,13.809253412,55,49.818181818,44.158423092,33,28.181818182,34.861739903,0,0,0.0136363636,0.05,0.0454545455,0.1954545455,0.2068181818,0,0,0,0.2727272727,1,0.9090909091,1,1,0,1,1,1,0.0150755672,0.0934198733,0.5113636364,0.5113636364,0.4159090909,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
"OWW04440-0985",2004,1,22,27,26.466510735,45,15,5,40,22,0,0,0,0,0,0,0,11,10.354545455,0.5888355226,11,0.3727272727,0.2195035721,11,1.7363636364,0.2062654953,0.9545454545,1,1,0.9545454545,0.9545454545,1,0.8636363636,0.8636363636,0.1306818182,0.4147727273,0.4056818182,0.3727272727,0.4727272727,0.4590909091,0.05,0.5454545455,0.7784090909,0.9318181818,1.3238636364,0.9511363636,2.2556818182,1.4238636364,0.1919405628,0.3051794058,0.3629354378,0.3743175609,0.21861429,0.3000541077,0,0.3516657947,0.2842382735,0.1855143779,0.3415194752,0.5711557452,0.343990225,0.6854125136,0,0.05,0.05,0.575,0.05,0.05,0.575,0.875,0,0.05,0.875,0.875,0,0.05,0.875,0.875,0.05,0.25,0.575,0.575,0.05,0.25,0.575,0.875,0.05,0.05,0.05,0.05,0.1,0.25,0.825,0.925,0.575,0.625,0.925,1.125,0.625,0.825,1.15,1.15,0.975,1.025,1.55,1.8,0.15,0.5,1.5,1.7,1.825,2.025,2.475,2.725,0.575,0.8,2.075,2.3,0,0.575,0.525,0.825,0.825,0.875,0.825,0.875,0.325,0.525,0.325,0.825,0,0,0.575,0.825,0.3,0.55,0.325,0.525,0.525,0.825,1,1.55,0.45,0.9,1.275,1.725,0,0.9545454545,0,0,0.0454545455,0,0.8636363636,0,0,0.1363636364,44,22,86.363636364,19.415275435,83.556149733,19.053804606,55,100,0,33,100,0,0.0272727273,0,0,0.05,0.7727272727,0,0,0,0.1818181818,0,0,1,1,0,0,0,1,1,0,0.2560406573,0,0.8227272727,0.8227272727,0,0,0.3,0,0,0.7745966692,0.934198733,1.3684762595,1.6800973998,0.5238095238,0.2748917749,0.6818181818,0.7987012987,1.4805194805,0.5238095238,0.0930735931,0.4090909091,0.6168831169,1.025974026,0,0.1818181818,0.2727272727,0.1818181818,0.4545454545,1.5151742424,1.1515287879,0.3636454545,0 
"OWW04440-0989",2004,1,22,55.818181818,38.538337577,90,44,25,65,22,0.0495454545,0.1123971391,0,0,0,0,0,11,4.7272727273,1.0267335673,11,0.4272727273,0.0467099366,11,2.8818181818,0.1940009372,1,1,1,1,1,1,1,0.9523809524,0.3452380952,0.3452380952,0.2761904762,0.2130952381,0.0476190476,0.4666666667,0.2369047619,0.6904761905,0.4892857143,0.5142857143,1.1797619048,0.9666666667,1.694047619,1.0142857143,0.1967897113,0.1967897113,0.2120548559,0.2213056494,0.0109108945,0.1569899148,0.1053621871,0.2776549332,0.1687400791,0.1607737985,0.3038933867,0.450647682,0.3513282619,0.451979772,0.05,0.25,0.575,0.575,0.05,0.25,0.575,0.575,0.05,0.05,0.575,0.575,0.05,0.05,0.25,0.575,0.05,0.05,0.05,0.05,0.25,0.25,0.575,0.575,0.05,0.25,0.25,0.25,0.3,0.5,0.825,1.15,0.3,0.3,0.625,0.625,0.3,0.3,0.625,0.625,0.8,0.925,1.45,1.45,0.35,0.55,1.4,1.4,1.25,1.425,1.95,2.075,0.4,0.6,1.45,1.45,0.325,0.525,0.325,0.525,0.525,0.525,0.2,0.525,0,0,0.325,0.325,0,0.2,0.325,0.85,0.325,0.325,0.325,0.325,0.525,0.65,0.85,1.05,0.525,0.825,0.85,1.05,0,0.9545454545,0,0,0,0,0.9545454545,0,0,0,44,22,92.780748663,10.574503729,89.839572193,13.144995897,55,100,0,33,100,0,0.05,0,0.0272727273,0.1954545455,0.1227272727,0.0909090909,0,0,1,0,0.5454545455,1,1,0.7272727273,0,0,1,1,0.9090909091,0.1009049958,0.1044465936,0.4363636364,0.4363636364,0.1181818182,0.2,0.2,0.25,0.25,0,0.934198733,0.934198733,0.934198733,0,0.7727272727,0.6818181818,0.7727272727,1.4545454545,0,0.1363636364,0.3181818182,0.1363636364,0.4545454545,0,0.6363636364,0.3636363636,0.6363636364,1,1.2272954545,0.3484954545,0.8788,0 
"OWW04440-0993",2004,1,21,53.523809524,27.909889014,74,65,25,49,22,0.0363636364,0.0657951695,0.1,0,0,0.1,0,11,10.263636364,1.8521731708,11,0.5090909091,0.0943879807,11,1.4363636364,0.4696226725,1,1,1,1,1,1,1,1,0.175,0.2340909091,0.5397727273,0.0681818182,0.1681818182,0.6295454545,0.1681818182,0.4090909091,0.6079545455,0.7977272727,1.0170454545,0.9488636364,1.8147727273,1.1170454545,0.1020620726,0.1389898623,0.2352378597,0.0588489886,0.1006472559,0.1184313051,0.1006472559,0.178876363,0.232274771,0.1485864128,0.2903596255,0.2933262925,0.3936746217,0.3582685182,0.05,0.05,0.25,0.25,0.05,0.25,0.25,0.25,0.25,0.25,0.575,0.875,0.05,0.05,0.05,0.05,0.05,0.05,0.25,0.25,0.575,0.575,0.575,0.875,0.05,0.05,0.25,0.25,0.3,0.3,0.5,0.5,0.3,0.3,0.825,0.925,0.625,0.625,0.825,0.925,0.6,0.8,1.125,1.425,0.55,0.75,1.075,1.375,1.225,1.55,2.05,2.25,0.6,0.925,1.325,1.625,0.2,0.2,0,0.2,0.325,0.625,0,0,0.2,0.2,0,0.3,0.2,0.2,0.2,0.2,0.525,0.625,0.2,0.3,0.325,0.825,0.325,0.825,0.5,1.025,0.4,1.025,0,1,0,0,0,0,1,0,0,0,44,22,98.128342246,4.5875757755,89.171122995,13.180426281,55,62.545454545,42.085370988,33,53.333333333,41.808093315,0.0090909091,0.0136363636,0.0363636364,0.1590909091,0.1409090909,0.0227272727,0,0,0.1818181818,0.2727272727,0.3636363636,1,1,0.4545454545,0,0,1,1,0.5454545455,0.1044465936,0.0261116484,0.3590909091,0.3590909091,0.0590909091,0.2,0.2,0.05,0.05,0.3015113446,0,0.3015113446,0.4522670169,0.0454545455,0,0.1363636364,0.0454545455,0.1818181818,0.0454545455,0,0,0.0454545455,0.0454545455,0,0,0.1363636364,0,0.1363636364,0.1590954545,0.0681818182,0.0909136364,0 
"OWW04440-1001",2004,1,19,47.052631579,26.732156425,73,43,20,53,21,0.0142857143,0.0654653671,0,0,0,0,0,10,8.99,2.1005025854,11,0.5090909091,0.1814086296,11,1.4636363636,0.1858640755,1,1,1,1,1,1,0.9545454545,1,0.1863636364,0.4272727273,0.3204545455,0.0477272727,0.2409090909,0.5852272727,0.1738636364,0.6136363636,0.3681818182,0.8261363636,0.9818181818,0.9340909091,1.8079545455,1.175,0.1610470341,0.1656353372,0.1696699113,0.0106600358,0.0426401433,0.1792276902,0.1341812191,0.2109681866,0.1737509538,0.2008134162,0.2499025784,0.2440415478,0.3637099155,0.2692582404,0.05,0.05,0.25,0.25,0.25,0.25,0.575,0.575,0.25,0.25,0.575,0.575,0.05,0.05,0.05,0.05,0.25,0.25,0.25,0.25,0.25,0.575,0.575,0.875,0.05,0.05,0.25,0.25,0.3,0.5,0.825,0.825,0.3,0.3,0.625,0.625,0.5,0.825,0.825,1.125,0.6,0.875,1.125,1.25,0.55,0.825,1.075,1.2,1.425,1.625,2.05,2.25,0.8,1.075,1.325,1.45,0.2,0.2,0.325,0.325,0.325,0.325,0,0,0,0,0,0.625,0.2,0.2,0.325,0.525,0.325,0.325,0,0.625,0.25,0.65,0.25,0.65,0.425,0.825,0.25,0.65,0,0.4545454545,0,0.5454545455,0,0,1,0,0,0,36,20,97.352941176,5.8746079043,97.058823529,4.5564509955,47,94.042553191,20.71122091,28,98.571428571,5.2453052831,0.085,0.05,0.055,0.2025,0.11,0.08,0,0,0.9,1,0.7,1,1,0.8,0,0,0.9090909091,0.9090909091,0.7272727273,0.0966091783,0.0918936583,0.4475,0.4475,0.135,0.2,0.2,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
"OWW04440-1006",2004,1,22,34.636363636,42.475253809,42,20,7,35,22,0.0240909091,0.0966416597,0,0,0,0,0,11,7.9909090909,1.4672794863,11,0.3636363636,0.1689540013,11,1.0636363636,0.1120064933,1,1,1,1,1,1,1,0.5909090909,0.3056818182,0.2579545455,0.2806818182,0.1647727273,0.0386363636,0.5011363636,0.3,0.5636363636,0.4454545455,0.5397727273,1.0090909091,0.8443181818,1.5488636364,0.8829545455,0.2062897607,0.1504727399,0.2223965541,0.1355454349,0.0533001791,0.1394029088,0.139300976,0.2682313404,0.2319221395,0.1259863681,0.4071200723,0.4337634188,0.416938764,0.4628062926,0.05,0.25,0.575,0.575,0.05,0.25,0.25,0.575,0.05,0.05,0.575,0.575,0.05,0.05,0.25,0.25,0,0,0.05,0.05,0.25,0.575,0.575,0.575,0.25,0.25,0.25,0.575,0.3,0.3,0.825,0.825,0.1,0.3,0.625,0.825,0.3,0.575,0.625,0.625,0.4,0.6,1.45,1.45,0.35,0.5,1.4,1.4,0.975,1.225,1.95,2.075,0.35,0.5,1.4,1.45,0.325,0.525,0,0.525,0.525,0.525,0.2,0.2,0.05,0.05,0,0.325,0,0.325,0.525,0.525,0.325,0.725,0.05,0.325,0.85,1.05,0.9,1.05,0.725,1.1,0.9,1.1,0,0.6818181818,0,0.3181818182,0,0,1,0,0,0,44,22,95.454545455,11.755152729,92.379679144,9.6264456843,55,56.781818182,35.844153875,33,48.272727273,33.870408109,0,0,0,0.0136363636,0,0.0136363636,0.1090909091,0,0,0,0,0.2727272727,0,0.2727272727,0.7272727273,0,0.8181818182,0.8181818182,0.8181818182,0,0.0233549683,0.1363636364,0.1363636364,0.1227272727,0,0,0.05,0.05,0.7507571935,0.4045199175,0.7745966692,1.1139609916,0.4090909091,0.0909090909,1.0454545455,0.5,1.5454545455,0.4090909091,0.0909090909,1.0454545455,0.5,1.5454545455,0,0,0,0,0,1.40155,1.40155,0,0 
"OWW04440-1022",2004,1,22,42.954545455,29.74731244,75,32.5,20,55,22,0.0454545455,0.159544807,0,0,0,0,2,11,14.645454545,2.8058380696,11,0.8090909091,0.2119176512,11,1.3545454545,0.4203894298,0.9230769231,0.8,0.7307692308,0.8,0.68,0.68,0,0.6153846154,0.3480769231,0.1067307692,0.3336538462,0,0.0307692308,0.0759615385,0.8394230769,0.4548076923,0.3336538462,0.1067307692,0.7884615385,0.7884615385,0.8951923077,0.8192307692,0.2838946175,0.1406338672,0.2839843576,0,0.0248069469,0.1265860911,0.1338232186,0.3074100869,0.2839843576,0.1351957271,0.4812084148,0.4812084148,0.5293873455,0.494586074,0,0.05,0.575,0.575,0,0,0.25,0.25,0,0.05,0.575,0.875,0,0,0,0,0,0,0.05,0.05,0,0,0.05,0.25,0.875,0.875,0.875,0.875,0.05,0.25,0.625,0.825,0,0.05,0.575,0.875,0,0,0.1,0.3,0.05,0.3,1.175,1.45,0.05,0.3,1.175,1.45,0.1,0.4,1.25,1.6,0.05,0.35,1.175,1.5,0.525,0.575,0.25,0.25,0.525,0.875,0,0,0.05,0.05,0.05,0.25,0,0,0.375,0.775,0.525,0.875,0.1,0.3,0.875,1.4,0.875,1.4,0.85,1.5,0.825,1.45,0,0.5384615385,0,0.3846153846,0.0769230769,0,0.4230769231,0,0.3846153846,0.1923076923,52,26,95.92760181,8.9240130575,91.968325792,9.7480887328,65,66.307692308,32.043390054,39,58.846153846,30.51016954,0.0038461538,0.0038461538,0.0942307692,0.0980769231,0.0307692308,0.0384615385,0.1211538462,0,0.0769230769,0.0769230769,0.4615384615,0.8461538462,0.6153846154,0.4615384615,0.6923076923,0,0.9230769231,0.9230769231,0.8461538462,0.0253184842,0.068172105,0.3826923077,0.3826923077,0.2538461538,0.05,0.05,0.05,0.05,0.6887372317,0,0.6887372317,1.0331058476,0.5769230769,0,0,0.5769230769,0.5769230769,0.5769230769,0,0,0.5769230769,0.5769230769,0,0,0,0,0,0.8653846154,0.8653846154,0,0 
"OWW04440-1028",2004,1,22,84.454545455,53.487628541,135,95,35,100,22,0.1409090909,0.2328684299,0.19,0.05,0,0.19,1,11,4.4272727273,0.6133366271,11,0.1363636364,0.0504524979,11,0.9727272727,0.3580248849,0.7083333333,0.875,1,0.6666666667,0.6666666667,0.875,0.625,0.375,0.1447916667,0.1635416667,0.2125,0.1604166667,0.053125,0.6447916667,0.1760416667,0.3083333333,0.3729166667,0.6979166667,0.68125,0.5208333333,1.3791666667,0.5739583333,0.1951837438,0.193365385,0.2611637834,0.2118649932,0.1229865007,0.2468254055,0.1833384798,0.3197881998,0.3257029744,0.2113513285,0.5549799252,0.534142276,0.522518289,0.6142987858,0,0,0.25,0.575,0,0,0.25,0.575,0,0.05,0.25,0.575,0,0,0.25,0.575,0,0,0.05,0.05,0.25,0.575,0.875,0.875,0,0.05,0.25,0.575,0,0,0.5375,0.825,0,0.05,0.625,0.825,0.3,0.575,0.875,0.925,0.05,0.175,1.125,1.4,0,0.075,0.975,1.15,0.9,0.925,1.675,2.2,0.05,0.075,1,1.325,0.25,0.575,0.25,0.575,0.2,0.575,0.25,0.575,0.05,0.05,0.3,0.625,0.2,0.575,0.5375,0.825,0.575,0.825,0.3,0.625,0.95,1.35,0.9,1.15,0.75,1.3,0.925,1.275,0,0.625,0,0.0833333333,0.2916666667,0,0.8333333333,0,0,0.1666666667,48,24,70.098039216,34.990882634,60.784313725,38.14774483,60,57.333333333,40.833131557,36,44.166666667,38.125731843,0,0,0,0.0041666667,0.3166666667,0.40625,0.0604166667,0.09375,0,0,0,0.0833333333,0.8333333333,1,0.3333333333,0.3333333333,1,1,1,0.2119533968,0.2187581167,0.88125,0.7875,0.5604166667,0.325,0.575,0.325,0.525,1.3706888337,0.9962049199,1.2401124094,1.7943514064,1.3333333333,0.4583333333,1.7916666667,1.7916666667,3.5833333333,1.1666666667,0.4583333333,1.7916666667,1.625,3.4166666667,0.1666666667,0,0,0.1666666667,0.1666666667,3.6528375,3.4028375,0.25,0.7083625 
"OWW04440-1037",2004,1,22,25.227272727,19.424902569,30,22.5,10,20,0, , , , , , ,0,11,6.3181818182,1.5236916892,11,0.1727272727,0.0467099366,11,0.1818181818,0.0603022689,0.0454545455,1,1,0.05,0.05,1,1,1,0.0022727273,0,0.31375,0.29125,0.10625,0.52625,0.11,0.0022727273,0.605,0.6325,0.5522727273,0.2875,1.1272727273,0.3840909091,0.0106600358,0,0.2125154793,0.1855424125,0.1322564793,0.1190629533,0.0940324692,0.0106600358,0.2542532927,0.1395717133,0.2984991317,0.2199499402,0.4832250961,0.2831104293,0,0,0,0,0,0,0,0,0.05,0.15,0.575,0.575,0.05,0.25,0.4125,0.575,0.05,0.05,0.05,0.25,0.25,0.575,0.575,0.575,0.05,0.05,0.25,0.25,0,0,0,0,0.3,0.3,0.825,0.825,0.4625,0.625,0.625,0.825,0.3,0.3,0.825,0.825,0.05,0.05,0.575,0.575,0.6,0.925,1.45,1.65,0.1,0.1,0.625,0.625,0,0,0,0,0.425,0.525,0.1625,0.525,0,0.2,0,0.325,0.2,0.2,0,0,0.525,0.525,0,0.3625,0.525,0.525,0.525,0.525,0.525,1.05,0.525,0.525,0.0454545455,0,0,0,0.9545454545,0,0.7272727273,0,0.1363636364,0,44,22,57.754010695,34.234146873,24.064171123,32.537545257,55,68.981818182,30.090290614,33,64.181818182,30.58129999,0.1659090909,0.6863636364,0,0.0272727273,0.0545454545,0,0.0045454545,0,0.9090909091,1,0,0.5454545455,0.7272727273,0,0.0909090909,0,0.9090909091,0.9090909091,0.0909090909,0.0687551651,0,0.0863636364,0.0863636364,0.0045454545,0.05,0.05,0,0,0.3015113446,0.5222329679,0.5222329679,0.5838742081,0.0454545455,0.2272727273,0.2272727273,0.2727272727,0.5,0.0454545455,0.2272727273,0.2272727273,0.2727272727,0.5,0,0,0,0,0,0.4469772727,0.4469772727,0,0 
"OWW04440-1038",2004,1,22,56.272727273,26.749600474,67,62.5,37,30,22,0.0590909091,0.1532476704,0,0,0,0,0,11,8.8363636364,0.9362400625,11,0.6454545455,0.0687551651,11,1.7727272727,0.3196589091,1,1,1,1,1,1,0.1818181818,1,0.2193181818,0.2659090909,0.3295454545,0.0090909091,0.2284090909,0.1818181818,0.3181818182,0.4852272727,0.3386363636,0.4102272727,0.8238636364,0.8147727273,1.2340909091,1.0431818182,0.1743921106,0.2124888589,0.159544807,0.0197385508,0.1102744019,0.2047329588,0.2495450406,0.2102519875,0.1559775764,0.2289545457,0.2382322387,0.2395008563,0.3374929853,0.2986260022,0.05,0.05,0.25,0.575,0.05,0.05,0.575,0.575,0.25,0.25,0.575,0.575,0,0,0,0.05,0.05,0.25,0.25,0.25,0.05,0.05,0.25,0.575,0.05,0.05,0.575,0.575,0.3,0.3,0.625,0.825,0.25,0.25,0.575,0.575,0.3,0.3,0.5,0.825,0.55,0.625,0.925,1.075,0.55,0.625,0.875,1.075,0.85,1.05,1.45,1.7,0.6,0.875,1.125,1.45,0.2,0.525,0.525,0.525,0.325,0.325,0,0.05,0,0.2,0.2,0.525,0.525,0.525,0.325,0.525,0.325,0.325,0.2,0.525,0.3,0.525,0.25,0.525,0.4,0.85,0.25,0.85,0,1,0,0,0,0,1,0,0,0,44,22,98.128342246,4.5875757755,86.497326203,10.95573994,55,89.636363636,25.163438819,33,87.272727273,26.37147219,0,0.0045454545,0.3136363636,0.2545454545,0.0590909091,0.1068181818,0.0272727273,0.0136363636,0,0.0909090909,1,1,0.8181818182,0.4545454545,0.1818181818,0.2727272727,1,1,1,0.0664009858,0.1830610926,0.775,0.7613636364,0.4613636364,0,0.05,0.25,0.25,0.809039835,0.4670993665,0.6741998625,1.0313274764,0.3181818182,0.8636363636,0.3636363636,1.1818181818,1.5454545455,0.2272727273,0,0.2727272727,0.2272727273,0.5,0.0909090909,0.8636363636,0.0909090909,0.9545454545,1.0454545455,1.5833454545,0.5227363636,1.0606090909,0.0606090909 
