"SITE_ID","YEAR","VISIT_NO","DATE_COL","TEAM_ID","NINTRVL","SWIDTH","FLOW","FLOW_CFS","FLOWMETH","COMM_FLW","SAMPLED","XS_AREA" 
"OWW04440-1056",2004,1,11/07/2004,"2", ,5,0.17801,6.286,"ROUGH_EST",".","Yes",  
"OWW04440-1059",2004,1,11/15/2004," ",18,8.075,1.61589,57.057,"VEL_DEPTH",".","Yes",24864.270833 
"OWW04440-1061",2004,1,10/27/2004," ", , ,0,0,"VISUAL_EST","NO FLOW, STANDING POOL. .","Yes",  
"OWW04440-1069",2004,1,10/23/2004,"1", ,5.6,0.53971,19.057,"ROUGH_EST",".","Yes",  
"OWW04440-1070",2004,1,11/10/2004,"1", ,2.5,0.125,4.414,"ROUGH_EST",".","Yes",  
"OWW04440-1086",2004,1,11/17/2004,"1", , ,0.0035,0.124,"BUCKET",".","Yes",  
"OWW04440-1088",2004,1,11/08/2004,"2", ,3.2,0.22411,7.913,"ROUGH_EST",".","Yes",  
"OWW04440-1101",2004,1,10/27/2004,"1", ,6.3,1.17356,41.438,"ROUGH_EST",".","Yes",  
"OWW04440-1125",2004,1,11/10/2004," ",12,3.2,0.06466,2.283,"VEL_DEPTH",".","Yes",2763.52 
"OWW04440-1141",2004,1,11/15/2004,"1", ,2.2,0.34821,12.295,"ROUGH_EST",".","Yes",  
"OWW04440-1377",2004,1,11/02/2004,"9", ,5.3,0.1355,4.785,"ROUGH_EST",".","Yes",  
"VAEQ99-0421",2004,1,09/21/2004," ",18,34.2,7.36795,260.162,"VEL_DEPTH",".","Yes",119877.84 
"VAEQ99-0422",2004,1,10/26/2004," ",10,3.002,0.01892,0.668,"VEL_DEPTH",".","Yes",1315.3263 
"VAEQ99-0425",2004,1,08/23/2004," ",15,8,0.05937,2.096,"VEL_DEPTH",".","Yes",6502.4 
"VAEQ99-0426",2004,1,09/20/2004," ",7,3.6,0.04348,1.535,"VEL_DEPTH",".","Yes",2331.72 
"VAEQ99-0427",2004,1,10/06/2004," ",15,5.396,0.05012,1.77,"VEL_DEPTH",".","Yes",6099.0988 
"VAEQ99-0433",2004,1,08/26/2004,"2", , ,0.00039,0.014,"BUCKET",".","Yes",  
"VAEQ99-0434",2004,1,09/16/2004," ",18,9.5,0.96443,34.054,"VEL_DEPTH",".","Yes",52362.1 
"VAEQ99-0436",2004,1,09/23/2004,"2", ,1.8,0.03168,1.119,"ROUGH_EST",".","Yes",  
"VAEQ99-0437",2004,1,10/18/2004,"2", ,14.7,2.26257,79.891,"ROUGH_EST",".","Yes",  
"VAEQ99-0438",2004,1,09/15/2004," ",11,2.4,0.02408,0.85,"VEL_DEPTH",".","Yes",1280.16 
"VAEQ99-0441",2004,1,08/30/2004," ",14,8.5,0.10282,3.631,"VEL_DEPTH",".","Yes",8582.025 
"VAEQ99-0442",2004,1,10/04/2004," ",20,3.04,0.10131,3.577,"VEL_DEPTH",".","Yes",8879.84 
"VAEQ99-0443",2004,1,09/21/2004," ",19,3.7,0.33601,11.865,"VEL_DEPTH",".","Yes",7001.51 
"VAEQ99-0444",2004,1,11/04/2004," ",17,36,4.06321,143.472,"VEL_DEPTH",".","Yes",141732 
"VAEQ99-0445",2004,1,10/04/2004," ",14,4,0.27595,9.744,"VEL_DEPTH",".","Yes",7518.4 
"VAEQ99-0446",2004,1,09/22/2004," ",17,3.8,0.02795,0.987,"VEL_DEPTH",".","Yes",9121.14 
"VAEQ99-0447",2004,1,08/19/2004," ",12,7,0.64707,22.848,"VEL_DEPTH",".","Yes",13246.1 
"VAEQ99-0448",2004,1,08/12/2004,"1", ,1.4,0.0223,0.787,"ROUGH_EST",".","Yes",  
"VAEQ99-0449",2004,1,09/01/2004," ",8,3.29184,0.01354,0.478,"VEL_DEPTH",".","Yes",857.030544 
"VAEQ99-0451",2004,1,08/10/2004," ",18,19,1.38054,48.747,"VEL_DEPTH",".","Yes",48260 
"VAEQ99-0453",2004,1,08/24/2004," ",18,7.2,0.1509,5.328,"VEL_DEPTH",".","Yes",26334.72 
"VAEQ99-0455",2004,1,08/31/2004," ", ,9.5,0,0,"VISUAL_EST",".","Yes",24853.9 
"VAEQ99-0456",2004,1,08/17/2004," ",8,2.7,0.0262,0.925,"VEL_DEPTH",".","Yes",1474.47 
"VAEQ99-0459",2004,1,08/11/2004,"1", ,1.3,0.00714,0.252,"ROUGH_EST",".","Yes",  
"VAEQ99-0461",2004,1,08/24/2004," ",6,2.1,0.05463,1.929,"VEL_DEPTH",".","Yes",426.72 
"VAEQ99-0464",2004,1,11/09/2004," ",15,11.2776,0.94365,33.32,"VEL_DEPTH",".","Yes",23030.663616 
"VAEQ99-0467",2004,1,10/05/2004," ",13,4.275,0.07415,2.618,"VEL_DEPTH",".","Yes",2388.87 
"VAEQ99-0468",2004,1,08/25/2004,"1", ,2.3,0.04002,1.413,"ROUGH_EST",".","Yes",  
"VAEQ99-0475",2004,1,10/13/2004," ",18,9.1,0.40772,14.396,"VEL_DEPTH",".","Yes",14330.68 
"VAEQ99-0476",2004,1,09/13/2004," ",13,4.572,0.14838,5.239,"VEL_DEPTH",".","Yes",4180.6368 
"VAEQ99-0478",2004,1,08/25/2004,"2", ,1,0.02527,0.892,"ROUGH_EST",".","Yes",  
"VAEQ99-0479",2004,1,10/28/2004," ",18,9.5,0.86692,30.611,"VEL_DEPTH",".","Yes",60325 
"VAEQ99-0480",2004,1,10/05/2004," ",17,4.18,0.0195,0.688,"VEL_DEPTH",".","Yes",6211.062 
"VAEQ99-0481",2004,1,08/16/2004,"2", ,0.7,0.00477,0.168,"ROUGH_EST",".","Yes",  
"VAEQ99-0482",2004,1,10/27/2004," ",18,14.25,1.66605,58.828,"VEL_DEPTH",".","Yes",23436.2625 
"VAEQ99-0483",2004,1,09/16/2004," ",20,14.25,3.41945,120.741,"VEL_DEPTH",".","Yes",49225.2 
"VAEQ99-0484",2004,1,09/14/2004," ",16,4.75,0.07216,2.548,"VEL_DEPTH",".","Yes",6515.1 
"VAEQ99-0486",2004,1,10/20/2004," ",19,19,3.07509,108.581,"VEL_DEPTH",".","Yes",47294.8 
"VAEQ99-0487",2004,1,08/18/2004," ", ,6.096,0,0,"VISUAL_EST",".","Yes",7509.6624 
"VAEQ99-0489",2004,1,09/14/2004," ",14,9.144,0.72831,25.717,"VEL_DEPTH",".","Yes",16258.032 
